ind,pt,pf
1,-2.587985705658357,2.5907592744501864
10,0.15127512298362814,-0.15122689538941428
11,0.007497004925593911,-0.007496968284006737
12,0.007497004925593911,-0.007496968284006737
2,-0.0006622007499141482,0.0006622020459837009
3,-0.0006622007499141482,0.0006622020459837009
4,-0.0006622007499141482,0.0006622020459837009
5,-0.00022564967456499617,0.0002256498017222336
6,2.365100090901118,-2.356635323113564
7,0.005731542156378482,-0.005731522422249327
8,0.005731542156378482,-0.005731522422249327
9,0.15127512298362814,-0.15122689538941428
