ind,pt,pf
1,4.976333422576352,-4.966100407862783
10,1.106522302861866,-1.1039419734031028
11,3.395831031941834,-3.388540348788731
12,3.395831031941834,-3.388540348788731
2,-0.022610168109019703,0.022611456926946376
3,-0.022610168109019703,0.022611456926946376
4,-0.022610168109019703,0.022611456926946376
5,0.0019852166722292923,-0.001985207463506285
6,4.553281426227229,-4.5219077849573575
7,9.234008421780304,-9.185385142525739
8,9.234008421780304,-9.185385142525739
9,1.106522302861866,-1.1039419734031028
