ind,pt,pf
1,4.976166541584478,-4.965934213571533
10,1.3230686282086583,-1.3193795356221296
11,2.259436247162933,-2.256208672752227
12,2.259436247162933,-2.256208672752227
2,-0.03767718737413147,0.03768076632620544
3,-0.03767718737413147,0.03768076632620544
4,-0.03767718737413147,0.03768076632620544
5,5.789006403348812e-5,-5.78900556564691e-5
6,8.87079545628028,-8.751714841705276
7,-0.01103296791585348,0.011033037387274139
8,-0.01103296791585348,0.011033037387274139
9,1.3230686282086583,-1.3193795356221296
