ind,va,vm
100,-0.05428136753931045,1.0137068242687437
1000,-0.3983102167449194,0.9933394480674549
10001,-0.008586700381853093,1.0209860473687788
10002,-0.10100652212024581,0.9885147567590342
10003,-0.09534002915799121,1.0533309745430253
10004,0.028407747067349564,0.9995620277648475
10005,0.03164465762722275,1.0066447296157601
10006,0.017910888296978546,1.0002235049440862
10007,0.016611219736359477,1.0002218474488729
10008,0.029012047685647725,1.0577484077382857
10009,0.029129418306963143,1.0577796210078065
1001,0.004538433341747472,1.0064106332450915
10010,0.11969598367261645,0.9938776041498253
10011,0.12194595458316532,0.992573962060478
10012,0.12139654258328243,0.9930724531259499
10013,-0.03975539569519811,1.100000000470809
10014,-0.03212832197041261,0.9461719171232374
10015,0.11168378091655946,1.0003923115434423
10016,0.11078159805981524,1.0010753502173866
10017,0.11183019217984767,1.0005121284171665
10018,0.11360974512202368,0.9998697377279115
10019,-0.01026075853622609,1.0042812013595486
10020,-0.01083223938813964,1.0042546218459127
10021,0.022063222586428278,1.0100155717427568
10022,0.022675594752256473,1.0097707989279863
10023,-0.15256537043521157,0.9945816142681373
10024,-0.15102804229631117,0.994904499603122
10025,-0.10811067030975482,1.0029350951057316
10026,-0.10784875881665487,1.002984597832441
10027,0.08231245673120491,0.9957331751084751
10028,0.10783999597396897,0.9861361146352224
10029,0.09101777585428736,0.9986557194893109
1003,-0.035364513123408825,0.9885365649670775
10031,0.12829822619345582,1.0023487784903506
10032,0.12850653137669862,1.002343306066826
10033,0.12751083843201977,1.0023337361544746
10034,0.04575027744027523,1.038373346769347
10035,0.04743371791312784,1.0365715599969905
10036,0.04818392264322653,1.036751148932643
10037,0.04972959185947336,0.9788742358934209
10039,0.11943356774964636,0.9963140783206688
1004,-0.38609235740825876,0.9925569104050826
10040,0.11275460393932883,0.9983561011666077
10042,0.11392717537758514,0.9979422090898155
10043,0.11346179432756763,0.9980368986729234
10045,0.031790296890669964,1.0003045643747377
10046,0.03101583700194294,0.9996972030063361
10047,0.1632420540224224,1.006642188499584
10048,0.16321306845970965,1.0065509394667436
10049,-0.3527168141263349,0.9989555221258662
1005,-0.3858470947458729,0.9925137767710341
10050,-0.34854424759424685,0.9999302354862557
10051,-0.32983129503244807,1.0099521240325284
10052,-0.3208883504869533,1.0123230377598549
10053,-0.33108796330435836,1.0070764253799298
10054,-0.3266996354829392,1.0080061088712244
10055,-0.2865741128528236,0.9995585787489892
10056,-0.29305526205451243,0.9968826948778348
10057,-0.17373035979974294,1.0024640297888876
10058,-0.35044293536565063,1.0088703967825818
10059,-0.3548844308554822,1.0077519728505546
1006,-0.39232461324520435,0.9898220669593492
10060,-0.3561513278749526,1.007466884319512
10061,-0.36509106428019383,1.002574024741469
10062,-0.37172667093531336,1.0005814783891316
10063,-0.3806165295190623,0.9984337261193799
10064,-0.35951834738581523,0.9983321478644511
10065,-0.36202534414644344,0.9974872697199196
10066,-0.3523668895653746,0.9998422294214319
10067,-0.3550483964861575,1.0035573578017805
10068,-0.3634628289188462,1.000213615341471
10069,-0.36632645678024817,0.9995336022839716
1007,-0.4404145159213468,0.9771051818612814
10070,-0.36953562783750205,0.9994670977459785
10071,-0.32210984730508163,1.0076560625011652
10072,-0.3664550054688649,0.9984669375629449
10073,-0.37189434964995965,0.9966546353150938
10074,-0.08174074140044775,1.0150790920461257
10075,-0.08116918751469256,1.0149684383524045
10076,-0.09247061632314964,1.0072931522947195
10077,-0.028652599679344293,1.009792288915534
10078,-0.033236277284066765,1.0090835145088888
10079,-0.15291377634699477,0.9908473236390196
1008,-0.3323846416192987,1.0235977707808717
10080,-0.15478219237482257,0.9980323659691446
10081,-0.02764855258590592,1.016114088259872
10082,0.004177856851830166,1.0054041502653337
10083,-0.0030573293756872466,1.0076618249315976
10084,-0.34901217453473443,1.0000621476547855
10085,0.15353259049660795,1.0032886099637162
10086,0.1535325906612274,1.0032886121038775
10087,0.1559822273701126,1.0007012436640386
10088,0.1559822275563717,1.000701246010283
1009,-0.35587844228186116,1.0172690699658982
10093,0.2169459565428475,0.9998025894228032
10094,0.19571955302562127,0.985858895786062
10095,0.19569893723167484,0.9860906841514268
10096,0.18851740921002116,0.9937796125481427
10097,0.18839761424485282,0.993486237990261
10098,0.1660299175753058,0.9960761258518864
10099,0.16643288079111004,0.9961978410814198
101,0.02901103756469157,1.0577481386484628
1010,-0.12875393842283664,0.990480840171628
10100,0.16073658854701103,0.993428148021112
10101,0.1816104698982669,0.9996194394163368
10102,0.18203704433708526,0.999717902293009
10103,0.17197000737009993,0.9980132866802279
10104,0.14860195158978812,0.9961845494878072
10105,0.1481882754920103,0.9966618093555041
10106,0.1481624874551328,0.9966490230572209
10107,0.14817173543353374,0.9966540622827348
10108,-0.06906179584857736,0.9986823614879969
10109,-0.07362625678449307,1.000120536266264
1011,-0.19721264678256453,1.0106647262608774
10110,-0.06836501249362363,1.0038872963889378
10111,-0.06914220119786596,1.003695561481582
10112,-0.10177703179556721,1.011795435632349
10113,-0.10187512003182247,1.0117765955105598
10114,-0.07794944475998809,1.0354470994498999
10115,0.3541440533176475,1.0000000014760364
10116,-0.0913475549354908,1.0129125491480075
10117,0.200528951377043,1.0070061099713392
10118,0.16247010509779633,1.003057188920222
10119,0.21806473130825374,0.9960234454959053
1012,-0.20618553877405374,1.0084449992224145
10120,0.2262621053201076,0.9923244595885784
10121,0.21278842616059743,1.0293685607636411
10122,-0.08030022863345657,1.0090108059064467
10123,-0.03568036034441706,0.9973217731533612
10124,-0.0066628139924377015,1.0163483479711932
10125,0.10981677878961447,0.9880728853980606
10126,0.06555378149423888,0.9929215277190231
10127,0.0,1.0662349015595103
10128,0.0,1.0045519300683596
10129,0.0,1.003317784578917
1013,-0.2192009966197151,1.004893529403755
1015,-0.37088856096052375,1.0072349388568378
1016,-0.39566185976577145,1.0128686460023315
1019,-0.3539345093878373,0.9805232374205787
102,-0.12820998471515066,1.0275846437715832
1020,-0.3409260907430039,0.9873790652486444
1021,-0.3521640804865286,1.0187763162106038
1022,-0.3941760365239093,1.0078940973459958
1025,-0.3981615408557003,0.9999999985270028
1026,-0.1535959742130945,1.0186965767444436
103,0.004874065772501099,1.0007717653781811
1031,-0.1819258375959964,0.9999077355673368
1033,-0.21655209833370725,1.0006571548368008
1034,-0.31551322115391317,1.013152754890523
1035,-0.3489138619055601,1.018954945729866
1036,-0.16023561985485285,1.0128738710649272
1037,-0.16007380118073003,1.0163992251361003
1039,-0.170516565932926,1.0000107851604996
104,0.013626611832385945,1.0341997273742825
1040,-0.1827831672757854,0.9917364218917611
1041,-0.21020184494940736,1.0003455633963492
1042,-0.02797030782465333,1.0119430806853997
1043,-0.05474722598588549,1.0001628252843553
1044,-0.3182274134810012,1.0078247253642019
1045,-0.3518320596425424,1.002831055141581
1046,-0.16119979915406843,1.0047759525989366
1048,-0.18357014992326856,1.0002312221229612
105,-0.14362633985827675,1.035022040492955
1050,-0.1277547784828782,1.0000005530092413
1052,-0.17156790673844835,1.0001677149066086
1053,-0.11157571939612256,0.9999152239597475
1054,-0.11122733411752593,0.9993150746431667
1055,-0.11278497248592713,0.9942364472893481
1056,-0.14515614684573538,0.9853345616009382
1057,-0.10631135089398754,0.9908999008732442
1058,-0.370702762791145,1.0073727881374683
106,-0.12615326738399488,1.0298639760865027
1060,0.013239457440589165,1.019135883716514
1061,-0.026919908862403318,1.0014742291335046
1062,-0.14335993016862056,1.005037207059369
1063,-0.11501134980798167,0.9963995191118064
1064,-0.11504029825540343,0.9964546743541892
1065,-0.11663387553549114,1.0088585773586658
1066,-0.14763244642373316,0.9984025059940171
1067,-0.01630671229119714,1.0088351011265728
1068,-0.12358054759926046,0.9994340436273027
1069,-0.15182674194952786,0.9909170883259414
107,-0.12277974483830767,1.0263506140278025
1071,-0.13266007962169685,0.9834187398516813
1072,-0.08525498344617212,1.001041288233179
1073,-0.08508603442760658,1.0010264577423609
1074,-0.13603786735252157,1.0033669039223598
1075,-0.13605094013552738,1.0032345004094556
1078,-0.0691463173815294,1.0019101060855138
1079,-0.09824618734967873,1.0003496485766252
108,0.0576575146350717,1.0259736650786635
1080,-0.11633853327703136,1.0030773108867301
1083,-0.009587864471948532,1.0047724317683622
1084,-0.035442642740842224,0.9975442532301585
1085,-0.37778863135948926,1.0056539356446361
1086,-0.3613909888683205,1.0155331119073554
1087,-0.4053219764039803,1.0020416109417
1088,-0.18028945230160745,1.0092832846296371
1089,-0.20591606919964972,1.0000428678948106
109,-0.003673089910896048,1.0099712118538497
1090,-0.08790188700697076,1.000835331527114
1092,-0.10635704452553574,0.9993921664618105
1093,-0.10548863784649669,1.0057534931938255
1094,-0.14421832628929307,0.9938287592143592
1095,-0.13688526656567854,0.9873415986010804
1096,-0.12451808104714408,0.991819761378297
1097,-0.1414148074511142,1.0001383785202531
1098,-0.3743870426626931,1.0040957629973886
1099,-0.189555431897859,1.022402077805434
110,0.026284059420584278,0.9950443492723463
1100,-0.20022848528660428,0.999977329052845
1102,-0.20957950206697307,1.0641978467008746
1103,-0.2095794961838058,1.0000001915748675
1104,-0.3526158428643388,0.9778319120192221
1105,-0.28725309086930056,1.0229509788274351
1106,-0.3750192179409745,0.979849084269141
1107,-0.37382344214434476,0.9724996844805616
1108,-0.27716084917838396,1.0063881868320168
111,0.07962296421011149,0.9919383178741225
1110,-0.10293795087825836,1.0011206590041555
1111,-0.17013385128036637,0.9844189819067992
1112,-0.21325639745252725,0.9665769921374537
1113,-0.2719403924497567,1.014998152725763
1114,-0.316011381593363,1.0000312049855948
1115,-0.30441116513875915,1.0131139160133276
1116,-0.2996436241246898,1.0168004537228283
1117,-0.4658233712430788,0.9758780748526423
