ind,pt,pf
1,-0.31211409504821425,0.3121543610098406
10,1.4253798171446213,-1.4210981189431882
11,0.7052444694802645,-0.7049300160965744
12,0.7052444694802645,-0.7049300160965744
2,-0.028615498873479663,0.028617563259657103
3,-0.028615498873479663,0.028617563259657103
4,-0.028615498873479663,0.028617563259657103
5,-0.0003135279654366124,0.0003135282106949309
6,12.673830263404325,-12.430760068236363
7,2.1239167669692804,-2.121344365711588
8,2.1239167669692804,-2.121344365711588
9,1.4253798171446213,-1.4210981189431882
