ind,pt,pf
1,-2.5545858681792195,2.5572882334638427
10,0.15127502765308254,-0.15122680054686394
11,-0.0009918519558879723,0.0009918526839652372
12,-0.0009918519558879723,0.0009918526839652372
2,-0.001464507849708138,0.001464513479910175
3,-0.001464507849708138,0.001464513479910175
4,-0.001464507849708138,0.001464513479910175
5,-0.00014580710322418462,0.00014580715631072244
6,2.485878734360346,-2.476527351590493
7,-0.002097144069888119,0.002097146821489502
8,-0.0020971440698882406,0.002097146821489502
9,0.15127502765308254,-0.15122680054686394
