ind,pt,pf
1,-1.693036483767349,1.6942225958386825
10,0.3486474331733499,-0.3483912632566961
11,0.2050195732043364,-0.20499299837541513
12,0.2050195732043364,-0.20499299837541513
2,0.0006617458035580221,-0.0006617445601370399
3,0.0006617458035580221,-0.0006617445601370399
4,0.0006617458035580221,-0.0006617445601370399
5,0.0019680948242324064,-0.001968086155086083
6,2.467970096458112,-2.458752965804102
7,0.09089734437794939,-0.09089263249030605
8,0.09089734437794939,-0.09089263249030605
9,0.3486474331733499,-0.3483912632566961
