ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,-0.007649835844895036,-0.004869897534601382,1.0,0.0,-0.08747793291279538,0.08764079172720975,,
10,5.735399233110496,-5.534200514027857,1.0,0.0,9.125508723205392,-9.089176890828641,,
100,0.011520677551048568,-0.031371602884379936,1.0,0.0,0.25250933509158735,-0.24931092581556585,,
1000,-1.032062173042953,1.0464699861698745,1.0,0.0,2.70220424617586,-2.6925036574198806,,
1001,0.027130894930592113,-0.04379161885464791,1.0,0.0,-1.270543713593825,1.2723676833142084,,
1002,-0.2779180199398119,0.30013866829629915,1.0,0.0,2.297791472299857,-2.28724951813108,,
1003,-0.2918663224838371,0.2612233398826843,1.0,0.0,1.4849912979627489,-1.4840467758407485,,
1004,0.471720189830705,-0.5513473440690149,1.0,0.0,4.536916557485853,-4.527834523859342,,
1006,-0.046478647031773,-0.10505217989478088,1.0,0.0,-1.5010101096800124,1.509008181616129,,
1007,-0.02518713247089034,-0.020556102983338806,1.0,0.0,-1.8683481358989888,1.8707542373950783,,
1009,-0.4350108851330416,-0.30714032973000394,1.0,0.0,-0.5998543610708507,0.6005463822887912,,
101,-0.04671501645680244,0.030737655957027675,1.0,0.0,-0.15073010145222612,0.15157045267715494,,
1010,0.011241992872845795,-0.2868941361764237,1.0,0.0,3.107466341124031,-3.090188817384712,,
1013,-0.18141241023717058,-0.014361207103307008,1.0,0.0,-1.7574149142557314,1.7604123858031517,,
1014,-0.2070506009940407,0.12097264416673181,1.0,0.0,1.8114517016323923,-1.807223425921333,,
1015,-0.12768744001848278,-0.09581282986010253,1.0,0.0,-0.6541833471011965,0.654754621124854,-9.876120723612424e-9,-9.87325617989349e-9
1017,0.2457940875990674,-0.29160734925469634,1.0,0.0,8.078125065275962,-8.011441440205724,,
1019,1.443486308064294,-1.4053788738879183,1.0,0.0,9.005011566971476,-8.966602745272027,,
102,0.6710099311726555,-1.0013508639349966,1.0,0.0,2.724622889606097,-2.6926259904066554,,
1020,0.17226443126358634,-0.17882110555924055,1.0235224500522273,0.0,-0.23817787663340512,0.23820803883706582,,
1021,0.3449051573423855,-0.3775645582417215,1.0,0.0,0.4804797425171246,-0.48003963178876224,,
1023,-0.34490515734238775,0.31604093167911573,1.0,0.0,-0.479675055855114,0.48003963178876224,,
1025,-0.01420210410642536,0.014081873288918129,1.0,0.0,0.04823954639253539,-0.048096543804165864,,
1026,-0.004420616968172911,0.003394677332811108,1.0,0.0,0.019144208662922973,-0.019138243473004066,,
1027,0.0044206169681637155,-0.005982541855568325,1.0,0.0,-0.01912718213939101,0.019138243473004066,,
1028,-0.011020973370450028,0.010654805347159171,1.0,0.0,-0.02762035923120171,0.027623887101339076,,
1029,-0.011744546148069955,0.011355240227456473,1.0,0.0,0.012609432134707608,-0.012608343846136348,,
103,-3.36319870157081,0.7576356247690651,1.0,0.0,-2.454058171291926,2.458044076627235,,
1030,-0.018507031821239004,0.018312729207154894,1.0,0.0,0.0064858205009658415,-0.006485445207312153,,
