ind,pt,pf
1,-2.60443428380977,2.6072432591291537
10,0.1512751143137941,-0.1512268867247486
11,-0.0009570306558649656,0.000957031348881872
12,-0.0009570306558649656,0.000957031348881872
2,0.0006617549394015512,-0.0006617536449339965
3,0.0006617549394015512,-0.0006617536449339965
4,0.0006617549394015512,-0.0006617536449339965
5,-0.0003971213662684488,0.0003971217592289968
6,2.4648344553782535,-2.4556407304307126
7,0.0013103869015297024,-0.0013103857381644194
8,0.0013103869015297024,-0.0013103857381644194
9,0.1512751143137941,-0.1512268867247486
