ind,pt,pf
1,-2.0776477880101787,2.0794345851601546
10,0.3724093133772025,-0.3721170353423343
11,0.20505543181161212,-0.2050288477023057
12,0.20505543181161212,-0.2050288477023057
2,-0.0022150445284085307,0.0022150571324213663
3,-0.0022150445284085307,0.0022150571324213663
4,-0.0022150445284085307,0.0022150571324213663
5,-2.0820025104027395e-5,2.0820026187681036e-5
6,4.9052135336677445,-4.868802603232797
7,0.4465117545247618,-0.44639806242101865
8,0.4465117545247618,-0.44639806242101865
9,0.3724093133772025,-0.3721170353423343
