ind,vmfilt,qpr_fr,ppr_fr,qconv,iconv,pgrid,qtf_to,phi,vaconv,pconv,ptf_to,vmconv,vafilt,pdc,qgrid
1,0.9534622005882398,1.0815655264159403,-4.9297362877846655,0.6612758001648745,5.2933274113174535,-4.905639676812937,-1.0815655264159403,1.57079633750286,-0.17715599869731832,-4.943745945326366,4.9297362877846655,0.9422761215102567,-0.26015953746894654,4.967789047809726,1.9221449789180827
10,1.0564065249122618,-1.130111866697322,-8.56107926925538,-1.130111866697322,8.174265838975705,-8.56107926925538,1.130111866697322,1.57079633750286,0.21042014502018141,-8.56107926925538,8.56107926925538,1.0564065249122618,0.21042014502018141,9.18538514224644,-1.130111866697322
11,1.1000000106920647,2.679845468088363e-9,10.000000099572974,2.679845468088363e-9,9.090909093065806,10.000000099572974,-2.679845468088363e-9,1.57079633750286,0.0,10.000000099572974,-10.000000099572974,1.1000000106920647,0.0,-9.23400842153636,2.679845468088363e-9
12,1.1000000106920647,2.6798454680883615e-9,10.000000099572974,2.6798454680883615e-9,9.090909093065806,10.000000099572974,-2.6798454680883615e-9,1.57079633750286,0.0,10.000000099572974,-10.000000099572974,1.1000000106920647,0.0,-9.23400842153636,2.6798454680883615e-9
13,1.0811583523643813,0.8396534538847553,-0.12258265723095743,0.8396534538847553,0.7848566457192765,-0.12258265723095743,-0.8396534538847553,1.57079633750286,-0.23007534167676388,-0.12258265723095743,0.12258265723095743,1.0811583523643813,-0.23007534167676388,0.14175265509135987,0.8396534538847553
14,1.0811583523643813,0.8396534538847553,-0.12258265723095743,0.8396534538847553,0.7848566457192765,-0.12258265723095743,-0.8396534538847553,1.57079633750286,-0.23007534167676388,-0.12258265723095743,0.12258265723095743,1.0811583523643813,-0.23007534167676388,0.14175265509135987,0.8396534538847553
15,1.010743411286684,-1.0547674070093273e-25,0.15356175276892506,-1.0547674070093273e-25,0.15192951153986725,0.15356175276892506,1.0547674070093273e-25,1.57079633750286,0.0,0.15356175276892506,-0.15356175276892506,1.010743411286684,0.0,-0.14179502693436402,-1.0547674070093273e-25
16,1.010743411286684,-1.0554461571558304e-25,0.15356175276892506,-1.0554461571558304e-25,0.15192951153986725,0.15356175276892506,1.0554461571558304e-25,1.57079633750286,0.0,0.15356175276892506,-0.15356175276892506,1.010743411286684,0.0,-0.14179502693436402,-1.0554461571558304e-25
17,1.002385539241493,0.34969089516799307,-3.7040032504113576,0.34969089516799307,3.7116193853558386,-3.7040032504113576,-0.34969089516799307,1.57079633750286,-0.4312810063880225,-3.7040032504113576,3.7040032504113576,1.002385539241493,-0.4312810063880225,3.8859900503138443,0.34969089516799307
18,1.002385539241493,0.34969089516799307,-3.7040032504113576,0.34969089516799307,3.7116193853558386,-3.7040032504113576,-0.34969089516799307,1.57079633750286,-0.4312810063880225,-3.7040032504113576,3.7040032504113576,1.002385539241493,-0.4312810063880225,3.8859900503138443,0.34969089516799307
19,1.0717242238590017,-0.43049376868472766,4.08899934867005,-0.43049376868472766,3.836433110084913,4.08899934867005,0.43049376868472766,1.57079633750286,-0.46304777095890387,4.08899934867005,-4.08899934867005,1.0717242238590017,-0.46304777095890387,-3.8955845276896026,-0.43049376868472766
2,1.0786320697847476,-0.7771501251312379,5.011051086297322,-1.1086812413146419,4.701284336458237,5.030058870291838,0.7771501251312379,1.57079633750286,-0.7250917668408821,5.000000049091209,-5.011051086297322,1.0893709592682936,-0.6607474758091988,-4.978029036585877,-0.11408789276441583
20,1.0717242238590017,-0.43049376868472766,4.08899934867005,-0.43049376868472766,3.836433110084913,4.08899934867005,0.43049376868472766,1.57079633750286,-0.46304777095890387,4.08899934867005,-4.08899934867005,1.0717242238590017,-0.46304777095890387,-3.8955845276896026,-0.43049376868472766
3,1.084513853075946,-0.40881626911509783,0.1699734129621721,-0.41574936618644553,0.40824133461965995,0.17037006611192723,0.40881626911509783,1.57079633750286,0.013905153172355272,0.1697417541898361,-0.1699734129621721,1.1000000108453807,0.02030869325891155,-0.16632727998112706,-0.39493340887367195
4,1.0901004478040346,-0.2535414323940703,-0.16324373438662193,-0.2567247206133901,0.2766249291475748,-0.1630616135702283,0.2535414323940703,1.57079633750286,0.017998169548352476,-0.16335009906510417,0.16324373438662193,1.1000000107709842,0.012628733058291371,0.16630403529121274,-0.24716720382029264
5,1.0161087622603977,-0.09638485512533976,0.002036493357152295,-0.09669181769410447,0.09487799987998215,0.0020539569167830505,0.09638485512533976,1.57079633750286,0.10154597941252697,0.0020263212837588534,-0.002036493357152295,1.0193411304881974,0.10171818055970291,4.732325827455651e-5,-0.09577092998780663
6,1.0133353668687264,-0.10608059504824748,0.0021424350300454902,-0.10645444470044862,0.10470593540591709,0.002163703895889287,0.10608059504824748,1.57079633750286,0.10157685748813738,0.0021300464638581537,-0.0021424350300454902,1.0169027400387507,0.10176408207781883,-4.732326387038117e-5,-0.10533289574384146
7,1.1000000109288484,-3.921341480546495,-13.710177241180878,-3.921341480546495,12.963581376621791,-13.710177241180878,3.921341480546495,1.57079633750286,0.5892046237721911,-13.710177241180878,13.710177241180878,1.1000000109288484,0.5892046237721911,14.173637356343141,-3.921341480546495
8,1.1000000098887095,8.948184464889987e-9,15.000000149264729,8.948184464889987e-9,13.636363649471535,15.000000149264729,-8.948184464889987e-9,1.57079633750286,0.0,15.000000149264729,-15.000000149264729,1.1000000098887095,0.0,-14.491425854976262,8.948184464889987e-9
9,1.0564065249122618,-1.130111866697322,-8.56107926925538,-1.130111866697322,8.174265838975705,-8.56107926925538,1.130111866697322,1.57079633750286,0.21042014502018141,-8.56107926925538,8.56107926925538,1.0564065249122618,0.21042014502018141,9.18538514224644,-1.130111866697322
