ind,va,qb_ac_pos_vio,vm,qb_ac_neg_vio
100,-0.32486362825810766,-9.97485517813854e-9,1.0314620217624046,-9.975026170646755e-9
1000,0.1471906333368947,-9.975615074513777e-9,1.0319526799369545,-9.974228527290395e-9
10001,-0.16734822428572518,-9.974938278779798e-9,1.0238925896751678,-9.974943652813598e-9
10002,-0.36189220215097273,-9.974962286189192e-9,1.0590174803509353,-9.974919609640533e-9
10003,-0.3406677929077336,-9.974961900509425e-9,1.0447318678547188,-9.974919996624242e-9
10004,-0.256568598171515,-9.974819477976419e-9,1.0049095844310685,-9.975061287538115e-9
10005,-0.2530260084138604,-9.974829557509805e-9,1.100000010876746,-9.97505139278e-9
10006,-0.11321062201108995,-9.97495151659341e-9,1.0054357763162136,-9.974930406684666e-9
10007,-0.11154927289463412,-9.974951243146728e-9,1.006065391009388,-9.974930680586448e-9
10008,-0.19604803298516307,-9.974893215540435e-9,1.074934563917512,-9.974988535340664e-9
10009,-0.19591976858297988,-9.974894768846111e-9,1.0745329087296829,-9.974986993616678e-9
1001,0.42294223163802186,-9.97553634551816e-9,1.0725840057551426,-9.974315883906364e-9
10010,0.015238854809259402,-9.974938097131022e-9,1.0535974316143366,-9.97494383438185e-9
10011,0.02413117090454134,-9.974937645240015e-9,1.051080746855858,-9.974944286049699e-9
10012,0.02212798709205631,-9.974937849597649e-9,1.051697877630074,-9.974944081797017e-9
10013,-0.24996932491386425,-9.974912958378265e-9,1.1000000105009398,-9.97496891132432e-9
10014,-0.24466966689826444,-9.974912427411217e-9,1.100000010680516,-9.97496943990319e-9
10015,-0.05018929618626681,-9.974926938148339e-9,1.0567758954894935,-9.974954978333288e-9
10016,-0.05328571866126312,-9.974927343924733e-9,1.0580011236949711,-9.97495457345088e-9
10017,-0.047302976891434347,-9.974925381566117e-9,1.0545805033224573,-9.974956531243175e-9
10018,-0.039158271238657824,-9.97492533076189e-9,1.051048069691764,-9.974956581921062e-9
10019,0.02171404176327133,-9.974974652185253e-9,1.0907310134824835,-9.974907189173837e-9
10020,0.020815892938844515,-9.974972339107789e-9,1.0906808115417352,-9.974909514308826e-9
10021,-0.31957279977255537,-9.974777452021425e-9,1.059847172280637,-9.975102373728761e-9
10022,-0.31854185925522754,-9.974777749886252e-9,1.0594157646659355,-9.975102083482008e-9
10023,-0.4396692263945923,-9.974942896385128e-9,1.0488119327074084,-9.974939035487061e-9
10024,-0.43710782621297556,-9.974942511909338e-9,1.0493835441311496,-9.974939420069555e-9
10025,-0.43101941503010527,-9.974177667554311e-9,0.9652353257805827,-9.97566043457717e-9
10026,-0.43049532707440313,-9.97417791343942e-9,0.96533113795898,-9.975660216115626e-9
