ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,0.011185429540740718,-0.02328976255444515,1.0,0.0,0.1787327094487719,-0.178085694828426,,
10,-3.6253347477120363,3.627116048912999,1.0,0.0,5.190473820098295,-5.176060463714781,,
100,-0.052825503183278,0.031181058211443628,1.0,0.0,0.24766440223717287,-0.24465298228858232,,
1000,-1.1921428571989905,1.283542743564171,1.0,0.0,4.64594179599415,-4.623588147566883,,
1001,-0.6632643172215498,0.6397350232078143,1.0,0.0,-1.1283545649626934,1.1299628309181093,,
1002,0.28233916072307486,-0.26321228759331405,1.0,0.0,2.6012989493461687,-2.5898718798458713,,
1003,0.37727375880158176,-0.4200846698759757,1.0,0.0,0.44953895498132845,-0.44939796187814707,,
1004,-0.3550516205266301,0.23516150154507534,1.0,0.0,4.558313745863609,-4.550341032972313,,
1006,-0.01527509839921815,-0.08222849915624293,1.0,0.0,-2.408345415586109,2.4265551292726233,,
1007,0.03165115087134163,-0.05219646219171037,1.0,0.0,-2.996526831157662,3.0019836172051524,,
1009,0.5420820673891497,-1.3146951803825202,1.0,0.0,1.5996385241147937,-1.5938235634544957,,
101,-0.0071155609974560665,-0.011117186133303111,1.0,0.0,-0.07798343011087978,0.07818677904082644,,
1010,-0.24296869882573327,0.029382017650848448,1.0,0.0,4.479014995130802,-4.4471908625907055,,
1013,-0.025499816635671496,-0.17652678570315192,1.0,0.0,-2.5286810173671146,2.534231179074112,,
1014,-0.23438750375141232,0.1962976564621616,1.0,0.0,2.914700868947561,-2.9050690722849994,,
1015,-0.07971832745674294,-0.15874659532355245,1.0,0.0,-0.9408913069615041,0.9419544477769058,-9.873781087660271e-9,-9.87561513749819e-9
1017,1.0372978513266793,-1.4735511419074487,1.0,0.0,6.611591448472676,-6.570595512644296,,
1019,2.061903213099835,-1.8805183746209517,1.0,0.0,11.30047567385622,-11.245925094379295,,
102,-0.9905385213925663,1.2015494099872124,1.0,0.0,4.976698629979104,-4.882723698660131,,
1020,0.25227787275502145,-0.2571464195424382,1.0640740282519354,0.0,-0.34250202399326346,0.34256309108196664,,
1021,0.2866848902543874,-0.31390225614004863,1.0,0.0,1.3500131712337597,-1.3479795897472928,,
1023,-0.28668489025457106,0.26402647799411677,1.0,0.0,-1.3462002319081086,1.3479795897472928,,
1025,-0.041416561489296476,0.04332702859381281,1.0,0.0,0.1414146834914308,-0.14026044654811282,,
1026,-0.025413660750115016,0.02428142101209535,1.0,0.0,0.004937877543483745,-0.00492884609125195,,
1027,0.025413660750038366,-0.027128373167209334,1.0,0.0,-0.00491071442585281,0.00492884609125195,,
1028,0.06794915282434995,-0.04553496201631716,1.0,0.0,-1.0564599662543326,1.060456401415307,,
1029,-0.0021439187525483594,0.045785099414632324,1.0,0.0,-1.487649480433222,1.4949984701443186,,
103,-4.113906109717777,1.5390571308948806,1.0,0.0,-3.999233296978979,4.0085004830528606,,
1030,0.20096043479226813,-0.19999957982676694,1.0,0.0,0.046314134323625814,-0.04626852943553681,,
1031,0.20099846959273288,-0.19999984709265178,1.0,0.0,0.04714206350752907,-0.04709516043937153,,
1032,0.10146714357740245,-0.18949522149794565,1.0,0.0,0.6669762275816219,-0.6658009796490263,,
1033,-0.4330314522484333,0.2801326900167506,1.0,0.0,-1.0291458899886698,1.0350631308942353,,
1034,-0.16121595116957838,-0.09551505385450337,1.0,0.0,0.1512584639009001,-0.15109970987230653,,
1036,0.40197548861709176,-0.6530960223970997,1.0,0.0,-1.3118904266340363,1.3159647937398762,,
1038,0.3710535247071572,-0.33463528998023684,1.0,0.0,-2.3545711787811907,2.4460228579374643,,
1039,-0.2303637935563887,0.11123852326968903,1.0,0.0,-1.241636356114757,1.2513944330315767,,
104,2.502287381587542,-2.5239067304503395,1.0,0.0,1.6741181063649988,-1.6683459731999997,,
