ind,alpha_g,qg,pg
1,-4.795913645837044e-10,-3.9214640297548496e-10,-9.743896202655613e-9
10,-4.18854543751669e-10,-3.5699662905274356e-10,-9.73494404017073e-9
100,-1.1440899063252162e-9,-1.0382266110613557e-9,-9.840184905496177e-9
101,-1.1765151214898918e-9,-1.113046558608845e-9,-9.840582897995107e-9
102,-1.1521961375639241e-9,-1.0402703271149448e-9,-9.839640478940665e-9
103,-9.433729078285832e-10,-8.561041230447755e-10,-9.743900474516029e-9
104,-9.45417172105241e-10,-8.562751317742698e-10,-9.742036356368174e-9
105,-1.926131160668457e-9,-1.476408845355318e-9,-9.72758841265833e-9
106,-1.9243020837788843e-9,-1.4910906165960227e-9,-9.727352928239159e-9
107,-1.9103792659890335e-9,-1.4927785917278362e-9,-9.725418022456578e-9
108,-1.1111516149333643e-9,-1.4415729078146975e-9,-9.744883886157051e-9
109,-1.6822112594857711e-9,-1.3363453614192679e-9,-9.735611320066888e-9
11,-4.117917289897147e-10,-3.3008216321658375e-10,-9.733359165046724e-9
110,-1.6790167518397507e-9,-1.3410758490976434e-9,-9.734388512049055e-9
111,-7.830256179953487e-10,-9.48500189056622e-10,-9.754086014093601e-9
112,-7.927273002160301e-10,-9.150012430832879e-10,-9.755503577763314e-9
113,-7.231109133307064e-10,-7.442705939311132e-10,-9.840303782385114e-9
114,0.9999999974704828,0.002018891059950225,0.17218082070076396
115,0.9999999974704828,0.0018327971037940044,0.17787325836755388
116,0.9999999974704828,-0.035022024058630086,0.10264669409369195
117,0.9999999974704828,-0.03637136676938914,0.09598330613410011
118,0.9999999974704828,-0.03468982841841832,0.10152225259837559
119,0.9999999974704828,-0.03653379363980022,0.10523990302499314
12,0.9999999988980307,-0.1944864188885667,1.0010290433551847
120,0.9999999974699262,-0.0042252048359782985,0.0043837976868534865
121,-1.5661117626580227e-9,-4.2657369656235287e-10,-9.728448077927446e-9
122,-2.094796418319603e-9,-9.24671167092754e-11,-9.70941106608803e-9
123,-1.808519967835443e-9,7.34185573851397e-10,-9.734673430365259e-9
124,-7.654713384527182e-10,2.5134753037167144e-9,-9.640320889399979e-9
125,-1.686856481422261e-9,-1.3243030622550046e-9,-9.73929927563353e-9
126,-1.7039352291815235e-9,-1.4899162727216714e-9,-9.741717699044044e-9
127,-1.686862474393251e-9,-1.3225062333036353e-9,-9.739793401276757e-9
128,-1.0033535999826323e-9,-9.667596258341827e-10,-9.745337746695402e-9
129,-1.0001611650754789e-9,-9.653806744722206e-10,-9.746485345893576e-9
13,0.9999999988847238,-0.20568619161624158,0.9953199799245532
130,-9.907131320108722e-10,-5.661659585974874e-10,-9.745581872188367e-9
131,-9.578639175285778e-10,-9.507799155020662e-10,-9.754052758256345e-9
132,-8.274158947436408e-10,-6.051820365788309e-10,-9.840250027837661e-9
133,-8.181656143588948e-10,-5.597129885438239e-10,-9.839223674975237e-9
134,0.9999999974210969,-0.06983174076915849,0.018142021904250263
135,0.9999999973585875,-0.01634206974897828,0.060991932109752775
136,0.9999999974514753,-0.01413302736293783,0.010802294886408664
137,-2.605044743824442e-9,-4.443586803150632e-10,-9.783121792383604e-9
138,-2.6704277653172363e-9,-4.501422409381005e-10,-9.784722856486426e-9
139,-2.62306881988427e-9,-4.4416803113171025e-10,-9.783559761003232e-9
14,0.9999999974704828,-0.006747152490894635,0.46786887576023173
140,-2.656614618079725e-9,-4.4633869733333926e-10,-9.784382742379685e-9
141,-2.656928146251323e-9,-2.1328947553493978e-10,-9.784623167414914e-9
142,-2.6729703579624714e-9,-2.1456516534655242e-10,-9.785023277547652e-9
143,-2.5962550718628964e-9,-2.0640355188147682e-10,-9.783139489121538e-9
144,-2.5787330512112364e-9,-2.044964247456118e-10,-9.782718797203882e-9
145,0.9999999972685414,0.01553926314757568,0.04497856857761551
146,-1.8706526944773613e-9,-9.90074661460573e-11,-9.832709995849472e-9
147,-1.8720204170636165e-9,-9.905899091167299e-11,-9.832074127382195e-9
148,-1.8680468338394028e-9,-9.895772347233905e-11,-9.833495583741557e-9
149,-2.626059023060493e-9,2.0988716236641826e-9,-9.837061278488922e-9
15,0.9999999976710118,-0.5029014993328489,0.49809427824242797
150,-2.6334735196378086e-9,2.0953277368001406e-9,-9.836557953499409e-9
