ind,shunt_bigM
100,1.0000000084713343
101,-8.467127254491643e-9
102,-8.445066438314277e-9
103,1.000000008530597
104,1.0000000084664948
105,1.0000000084528717
106,-8.503182878931009e-9
107,-8.454211709566678e-9
108,1.0000000084693652
109,1.000000008473621
110,-8.45180741327535e-9
111,-8.461921296573209e-9
112,1.000000008498074
113,-8.477727418143652e-9
114,-8.482948427203688e-9
115,-8.475377495900765e-9
116,-8.470509891140852e-9
117,-8.45968705814533e-9
118,-8.465052114777191e-9
119,1.0000000084612648
120,1.000000008467613
121,1.0000000086641057
122,1.000000008474433
123,1.0000000084872835
124,1.0000000084697405
125,-8.204503600457069e-9
126,1.0000000085303602
127,1.000000008512239
128,-8.452854804190174e-9
129,1.0000000084700449
130,-8.439265645826073e-9
131,1.0000000085067289
132,1.0000000085109442
133,1.0000000084638248
134,1.0000000084733052
135,1.0000000084733398
136,1.0000000084659597
137,1.0000000084724894
138,1.000000008545856
139,1.0000000084549883
140,1.0000000084706444
141,1.000000008455441
142,1.0000000084442546
143,1.0000000084839868
144,1.0000000084654566
145,1.0000000085144092
146,1.0000000085065273
147,-8.465190988394464e-9
148,-8.4553330129408e-9
149,1.000000008451877
150,1.0000000090934087
151,-8.410763027806827e-9
152,1.000000008466385
153,1.0000000084743947
154,1.0000000084669027
155,-8.425843981295685e-9
156,1.0000000084569645
157,1.0000000084521714
158,-8.46738181740876e-9
159,1.000000008454702
160,1.0000000084041947
161,1.0000000085672789
162,1.0000000084189062
163,1.0000000084673817
164,1.0000000085302172
165,1.0000000085030631
166,1.000000008545477
167,-8.467381814101596e-9
168,1.0000000084673817
169,1.000000008477427
170,1.0000000084759217
171,-6.9790405636628595e-9
172,1.0000000084433747
173,-8.446349376337493e-9
174,-8.28760775032392e-9
175,-8.505306552552982e-9
176,-8.476146435962329e-9
177,-8.46739431050209e-9
178,-8.467397149637211e-9
179,-8.466764327121376e-9
180,-8.466748901270214e-9
181,-8.468854942704878e-9
182,1.000000008606246
183,-8.467044613302869e-9
184,1.0000000084673817
185,-8.467257066682717e-9
186,1.000000008690185
187,-8.622237030679605e-9
188,-8.466368712746262e-9
189,-8.463356556874408e-9
190,1.000000008537271
191,-8.738941195292291e-9
192,-8.461291527064469e-9
193,-8.58762633668113e-9
194,-8.56487434563815e-9
195,-8.509108664299507e-9
196,-8.465134635943568e-9
197,1.0000000085857206
198,1.0000000085570069
199,1.0000000085663023
200,-8.470455280372905e-9
201,-8.529605591305626e-9
202,-8.464505301722406e-9
203,-8.466024990087591e-9
204,-8.466493963649839e-9
205,-8.46710315006752e-9
206,-8.46690661837322e-9
207,-8.465992764289358e-9
208,-8.583351528685692e-9
209,-8.466209131771762e-9
210,-8.46560243246285e-9
211,-8.464402244620473e-9
212,-8.466208392820527e-9
213,-8.466798253233725e-9
214,-8.463249585445626e-9
215,-8.466264006843306e-9
216,-8.466222506877773e-9
217,-8.465942254658734e-9
218,-8.458143589453414e-9
219,-8.466620125587158e-9
220,-8.45817000203669e-9
221,-8.469559742123391e-9
222,1.000000008429952
223,-8.466889666631986e-9
224,1.0000000084653007
225,-8.500453789383379e-9
226,-8.477376314054839e-9
227,-8.47967487936709e-9
228,-8.479936985685843e-9
229,1.0000000084673817
230,-8.467381816443791e-9
231,1.0000000083553267
232,1.0000000083626972
233,-8.494244075018022e-9
234,-8.465435626385075e-9
235,-8.465474352294771e-9
236,-8.495643710265537e-9
238,-8.448594696832866e-9
239,-8.447653743976474e-9
240,-8.420669033116464e-9
241,-8.419428308976751e-9
242,-8.451759113213771e-9
243,-8.436714371997597e-9
244,-8.34473133194211e-9
93,-8.512780475102541e-9
94,-8.51837478565662e-9
95,1.0000000084590328
96,-8.464796061870065e-9
97,1.0000000084351661
99,1.0000000084726186
