ind,pt,pf
1,-1.7379292517804839,1.7391791464220718
10,0.33118734354952917,-0.3309561888871084
11,0.23325969408735278,-0.23322529411183562
12,0.23325969408735278,-0.23322529411183562
2,-0.002574304619211459,0.0025743215693115706
3,-0.002574304619211459,0.0025743215693115706
4,-0.002574304619211459,0.0025743215693115706
5,0.0019846329380477238,-0.001984624162405767
6,5.215017559696885,-5.173862096791111
7,0.12979280131760282,-0.12978319458499502
8,0.12979280131760282,-0.12978319458499502
9,0.33118734354952917,-0.3309561888871084
