ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,0.029989178028929815,-0.04190408461043677,1.0,0.0,0.13965375093981477,-0.13921456485650563,,
10,-4.6535299446995815,5.177481139361452,1.0,0.0,-12.292602694213981,12.358720850414684,,
100,0.02756322661690873,-0.03540965902146063,1.0,0.0,0.3960383214939112,-0.3883231979257342,,
1000,0.2016084613504538,-0.08098141601690265,1.0,0.0,5.070378282751299,-5.044232142858038,,
1001,0.09844979330022346,-0.1300327024326155,1.0,0.0,0.27912604174462363,-0.2790350798448757,,
1002,-0.44995775810620464,0.40693821435095806,1.0,0.0,1.0806560359670054,-1.0782873165902793,,
1003,0.7006303525656375,-0.7331341671823473,1.0,0.0,1.4204109589207083,-1.4194200179185872,,
1004,0.6322216166985887,-0.718776330291293,1.0,0.0,5.186547150141163,-5.176001096056468,,
1006,-0.11748012697002493,0.01448776401052051,1.0,0.0,-2.3559785712003607,2.373448538219639,,
1007,-0.08867718080083722,0.06608794307709273,1.0,0.0,-2.933057585121326,2.9383085718163158,,
1009,0.155507189518986,-0.7848088182118016,1.0,0.0,-3.209725536376004,3.227795532544096,,
101,-0.0745027831758194,0.062423004064061136,1.0,0.0,-0.25554069681106373,0.2579643217649347,,
1010,-0.15537232900367326,-0.09387408301270901,1.0,0.0,4.161277892742021,-4.133887724429277,,
1013,-0.08693520981127878,-0.1221889968809679,1.0,0.0,-2.3506851897749006,2.3554537317864943,,
1014,-0.11087918609790912,0.0679886473120317,1.0,0.0,2.8569787548299375,-2.84775418074667,,
1015,-0.1016497891031305,-0.14205672225491925,1.0,0.0,-0.8747832796157358,0.8756955507037355,-9.8785452997461e-9,-9.870613538650104e-9
1017,2.7545334258386407,-3.1388988256589845,1.0,0.0,6.329264231399582,-6.284561321771736,,
1019,3.5805134468273354,-3.491861409805767,1.0,0.0,9.611447396603173,-9.566226986942326,,
102,-2.4177941413365565,2.7583881074808296,1.0,0.0,4.474232517929145,-4.370902147437643,,
1020,0.233797553606298,-0.23909351230520315,1.0431966269738122,0.0,-0.3184567900583121,0.3185099277042209,,
1021,0.36289332609098385,-0.3928070749758072,1.0,0.0,0.8863686196130254,-0.8852849694504337,,
1023,-0.3628933260909863,0.3369800537642817,1.0,0.0,-0.8843520200331256,0.8852849694504337,,
1025,-0.026436644461045225,0.02700588035784559,1.0,0.0,0.09001641426838254,-0.08952977804047087,,
1026,-0.02641871323489363,0.025387090631352215,1.0,0.0,-0.01316199459189468,0.013174867031644352,,
1027,0.026418713234889177,-0.027977962565578947,1.0,0.0,0.01319997703705662,-0.013174867031644352,,
1028,-0.10243948000300879,0.1292963306899495,1.0,0.0,-1.0986270846402006,1.1033940504080166,,
1029,-0.15491324157006753,0.20286384575014246,1.0,0.0,-1.4788912146278463,1.4869521814875397,,
103,-1.3597015436313182,-0.9233329399052188,1.0,0.0,-3.5061680878591757,3.511586013787711,,
1030,-0.0002003563584834192,8.772344130373872e-11,1.0,0.0,4.291110580856688e-9,-4.281058399547316e-9,,
1031,-0.00019854080103112374,6.201741918628477e-11,1.0,0.0,4.284987982774457e-9,-4.27480457310177e-9,,
1032,0.17890755329897193,-0.2631355091321578,1.0,0.0,0.383101174085976,-0.382560478953627,,
1033,-0.403296351992529,0.24516985105872088,1.0,0.0,-0.6552342287766809,0.6581386985217429,,
1034,-0.010115476753301909,-0.22026047886103034,1.0,0.0,0.22174790220949436,-0.22130719666047183,,
1036,0.03364152148976272,-0.27820372052925624,1.0,0.0,-0.7933993512835215,0.7948684865255764,,
1038,-0.20171530320028272,-0.1260958913876909,1.0,0.0,-1.5002629746211218,1.5374639560471492,,
1039,-0.4161594875827199,0.2964053490440828,1.0,0.0,-0.959119433310383,0.9662679873745923,,
104,-1.1929337404586657,1.1334297867483496,1.0,0.0,0.5121444984405151,-0.5109929281217175,,
1040,-0.50099762363023,0.25799190985010034,1.0,0.0,-0.8962866367022102,0.90735208889519,,
1041,0.16037595933015483,-0.2204116777205075,1.0,0.0,0.5155915421361907,-0.5149825382037552,,
1042,0.23275274215303407,-0.38908495070438104,1.0,0.0,0.6482925830869573,-0.6449732421906742,,
1043,-0.39312870148318557,0.24457841048660456,1.0,0.0,-1.1486390744226693,1.1599557803944294,,
1044,-0.34686847554227423,0.16355706563384953,1.0,0.0,-0.9802098360404261,0.9880877785735602,,
1045,-0.432429982498282,0.22416474382218302,1.0,0.0,-1.2182621342890467,1.2353096256019434,,
