ind,qf,qt,tm,ta,pt,pf
1,0.009441341785846845,-0.022231109865446252,1.0,0.0,-0.04578969497341896,0.045839570008855766
10,4.495452861529146,-3.4353784449760085,1.0,0.0,19.70122628061283,-19.578331488946297
100,-0.004449263830920248,-0.012060906149318826,1.0,0.0,0.2977274606703776,-0.29331729192057443
1000,-1.4589651196355313,1.4432516411418548,1.0,0.0,1.543090070767632,-1.53783616171071
1001,0.3080530356457287,-0.32486622995766434,1.0,0.0,-1.2086986171782859,1.2104720418559756
1002,-0.4814360501227735,0.48655271670240363,1.0,0.0,1.9740826874574169,-1.9659410211075847
1003,0.27963343698402926,-0.3169913924855589,1.0,0.0,0.7466312579307632,-0.7463550621776849
1004,1.420251318864252,-1.5488969075930683,1.0,0.0,2.749888192803774,-2.7454520915185827
1006,-0.2511058393489849,0.06609611509560095,1.0,0.0,-0.9186542766853272,0.9218161379273268
1007,-0.2862702251900035,0.22662024508567943,1.0,0.0,-1.1554290780469862,1.1564256360481808
1009,-0.8861799056343336,0.16132010168629188,1.0,0.0,-0.2588770708539198,0.25954962567250245
101,-0.03796233663615508,0.022762417972159773,1.0,0.0,-0.17443669603016176,0.1755332952581559
1010,0.18873388700231628,-0.5155786319029233,1.0,0.0,2.3095411592254926,-2.2996352390216273
1013,-0.30428932989017826,0.1008930734709019,1.0,0.0,-1.3080181562737492,1.3097305281169052
1014,0.03718803316227141,-0.1517115746482474,1.0,0.0,1.1130643859293619,-1.1114286489222491
1015,-0.1721671504348198,-0.05572764279801181,1.0,0.0,-0.48706900001316095,0.4873921582995126
1017,1.5698074634277426,-2.047725679646242,1.0,0.0,4.809933379321924,-4.78259530933567
1019,2.2555672559592637,-2.511309643130636,1.0,0.0,4.419118976354125,-4.406964401958125
102,0.38778927130684104,-0.7803510351833199,1.0,0.0,2.4856471906182716,-2.460013292279014
1020,0.125770303646385,-0.1331606281613437,1.0000883092323813,0.0,-0.17736114504890238,0.1773777747584664
1021,0.24984782717584417,-0.2821972850878773,1.0,0.0,0.641784689106135,-0.6412068039180397
1023,-0.24984782717584417,0.22147938941410628,1.0,0.0,-0.6407133921932733,0.6412068039180397
1025,-0.018026661102759363,0.018091569055939387,1.0,0.0,0.061281230953474874,-0.06104870721087868
1026,-0.01568878994901932,0.014667134764480685,1.0,0.0,-0.01144202594018417,0.011447701943674142
1027,0.01568878994901932,-0.017241749062212722,1.0,0.0,0.011459079222431253,-0.011447701943674142
1028,-0.033531024687413966,0.047567110928291266,1.0,0.0,-0.7922793672817919,0.794802085611835
1029,-0.055870068793702446,0.08092229738554618,1.0,0.0,-1.0645331932262128,1.0687753445248347
103,-3.2861962428858753,0.703794095323961,1.0,0.0,-2.7175611809147786,2.722004113245571
1030,0.0055487868007325246,-0.005732753053269753,1.0,0.0,0.02735363519971011,-0.02735286529153046
1031,0.008861705346422348,-0.009041122957157281,1.0,0.0,0.027842624328678192,-0.02784175305775038
1032,0.16909057317728785,-0.25133263553703444,1.0,0.0,0.35526159248890116,-0.3547774197825747
