ind,pt,pf
1,4.976392580054598,-4.9661593221557885
10,1.1466921486624053,-1.1439210723048154
11,3.5993249481159637,-3.5911343015331716
12,3.5993249481159637,-3.5911343015331716
2,-0.027922665077594725,0.027924630704071078
3,-0.027922665077594725,0.027924630704071078
4,-0.027922665077594725,0.027924630704071078
5,0.0019854458257704626,-0.001985436616527848
6,2.96577583747198,-2.952465392093478
7,2.0271204265823957,-2.0247771539131727
8,2.0271204265823957,-2.0247771539131727
9,1.1466921486624053,-1.1439210723048154
