ind,shunt_bigM
100,1.0000000066953167
101,1.000000006204503
102,1.0000000082056877
103,1.000000009346784
104,1.000000008757318
105,1.000000009375412
106,-6.6953551435568475e-9
107,-6.313502902075606e-9
108,-8.447680346756505e-9
109,1.000000003510664
110,1.6234007542855514e-9
111,-5.763211780308866e-9
112,1.0000000082759242
113,-6.266559725922252e-9
114,-6.511647605556559e-9
115,-6.058856964518647e-9
116,-5.970470401327976e-9
117,1.000000006166056
118,-5.664966956836293e-9
119,1.0000000066909414
120,1.000000009071011
121,1.0000000064759111
122,1.0000000082557767
123,1.0000000072018596
124,1.000000009349321
125,1.0000000040620904
126,1.0000000093124715
127,1.0000000093344745
128,1.0000000098456485
129,1.0000000093277328
130,1.0000000057436276
131,1.0000000084974399
132,1.000000008543608
133,1.0000000094028
134,1.000000009743968
135,1.0000000094325183
136,1.0000000093369399
137,1.0000000094302608
138,1.0000000089896255
139,1.0000000092186012
140,1.0000000084817835
141,1.0000000080211497
142,1.0000000080544282
143,1.000000009357739
144,1.000000009624023
145,1.0000000083073133
146,1.0000000083121243
147,-7.855718305811872e-9
148,-8.281077922814554e-9
149,1.0000000099052428
150,1.0000000091437418
151,1.000000009832425
152,1.0000000096927188
153,1.0000000097263644
154,1.000000009385635
155,1.000000006286317
156,1.000000009675829
157,1.0000000092402281
158,1.0000000098477972
159,1.0000000098416226
160,1.000000009725061
161,1.0000000085093492
162,1.0000000098384008
163,1.0000000007473189
164,1.0000000079094753
165,1.0000000064377315
166,1.0000000064955634
167,1.0000000098181498
168,1.0000000057753473
169,1.0000000059370135
170,1.0000000059200154
171,1.0000000091808607
172,1.0000000098125548
173,-1.3448791961951927e-9
174,-9.732262950372247e-9
175,-5.743092219769948e-9
176,-5.750303464273175e-9
177,-5.7870777432337775e-9
178,-5.787042586743995e-9
179,-5.783208691243346e-9
180,-5.7833780895465035e-9
181,-5.782829520867789e-9
182,-5.835852126781045e-9
183,-5.759650301466452e-9
184,-5.775347281000773e-9
185,-5.771511314862657e-9
186,1.0000000057753473
187,1.000000005921157
188,-5.779482005911742e-9
189,-5.777961997163783e-9
190,-5.834930308688684e-9
191,1.0000000057269078
192,-5.781315059677468e-9
193,1.0000000058319483
194,1.0000000058199077
195,-5.765236649570729e-9
196,-5.776389669867062e-9
197,-5.916550786633373e-9
198,-5.856070087038714e-9
199,1.0000000058179856
200,-5.760724992344451e-9
201,-5.769408955538571e-9
202,-5.7879870299883274e-9
203,-5.776494505295949e-9
204,-5.776664474857486e-9
205,-5.775774046140639e-9
206,-5.7776488966552334e-9
207,-5.782340778875517e-9
208,1.0000000064626937
209,-5.778566707203915e-9
210,-5.777819031644346e-9
211,-5.7765962576327675e-9
212,-5.777289362361377e-9
213,-5.776299226420887e-9
214,-5.7776223483137155e-9
215,-5.776483458878218e-9
216,-5.777881027206381e-9
217,-5.781981222888645e-9
218,-5.790574957309357e-9
219,-5.778642222283943e-9
220,-5.789651873531274e-9
221,-5.779563892086657e-9
222,1.0000000056990979
223,-5.742485968993178e-9
224,-5.7424280877452185e-9
225,-5.812690663288993e-9
226,-5.859797163131065e-9
227,-5.820590705971804e-9
228,-5.850847009350358e-9
229,1.0000000057983505
230,-5.775347291905814e-9
231,1.0000000058011302
232,1.0000000058049834
233,1.0000000060384782
234,-5.764016696027392e-9
235,-5.7646898193813375e-9
236,-5.790806479369468e-9
238,-5.762184369964443e-9
239,-5.7616524215770664e-9
240,-5.521894933635686e-9
241,-5.56208640967525e-9
242,-5.693810086787607e-9
243,1.00000000581472
244,-4.943773700670964e-9
93,-5.767549136063738e-9
94,1.0000000057084772
95,1.0000000057641227
96,-5.7673424239240465e-9
97,1.0000000054497036
99,1.000000006451087
