ind,pt,pf
1,-1.5076834112715098,1.5086238860502408
10,0.06885095593310976,-0.06884096496477406
11,0.0948206073144047,-0.0948149219686662
12,0.0948206073144047,-0.0948149219686662
2,-0.0006621624958356416,0.0006621637919859191
3,-0.0006621624958356416,0.0006621637919859191
4,-0.0006621624958356416,0.0006621637919859191
5,-0.00029872621492895335,0.00029872643760254207
6,2.1341175248116455,-2.1272254072317605
7,0.024379126515852077,-0.024378786368372644
8,0.024379126515852077,-0.024378786368372644
9,0.06885095593310976,-0.06884096496477406
