ind,alpha_g,qg,pg
1,-4.755991785357905e-10,-2.4732200407185995e-9,-9.744042559088914e-9
10,-4.217889318026677e-10,-2.015711723698144e-9,-9.73595637707668e-9
100,-1.143504718358038e-9,-9.955632164723633e-10,-9.840184208287198e-9
101,-1.1757740711004125e-9,-1.070205248209573e-9,-9.840578911306588e-9
102,-1.151593814406483e-9,-9.977382908211936e-10,-9.839639332022024e-9
103,-9.426553282643133e-10,-8.01450424546115e-10,-9.743853687982678e-9
104,-9.446678014564907e-10,-8.017472797300036e-10,-9.74198729194968e-9
105,-1.9299664322885777e-9,-1.2598567338767843e-9,-9.727765921714566e-9
106,-1.9283270727583314e-9,-1.2700066810395015e-9,-9.727535801199563e-9
107,-1.9145405297049802e-9,-1.271091507006321e-9,-9.725606264166102e-9
108,-1.1105003880100993e-9,-1.2870370817976586e-9,-9.744917265835028e-9
109,-1.683111302306752e-9,-1.161069891200158e-9,-9.735709537065227e-9
11,-4.134056752181864e-10,-1.9908249093663165e-9,-9.734206499160801e-9
110,-1.6799671839395153e-9,-1.1638591367477693e-9,-9.734488660332946e-9
111,-7.824181784301315e-10,-8.9032335548961e-10,-9.754041613140015e-9
112,-7.922003946370554e-10,-8.567682035950445e-10,-9.755465228551432e-9
113,-7.231854626846668e-10,-6.927376254220509e-10,-9.840320728772216e-9
114,0.9999999974704828,0.0008991321779661675,0.17193394671308335
115,0.9999999974704828,0.0007332621812343267,0.17805332093065107
116,0.9999999974704832,-0.0660287539140866,0.13967014347762938
117,0.9999999974704832,-0.06859914927202053,0.12963583159472783
118,0.9999999974704832,-0.06539515881348114,0.13981199797929486
119,0.9999999974704832,-0.06889675924840744,0.14336008818589538
12,0.9999999979874094,-0.299999918793257,1.0010210218686886
120,0.9999999974704822,-0.0077691598965559956,0.0056381373140274955
121,-1.5628118133709067e-9,-2.1385932501272955e-10,-9.728217481656981e-9
122,-2.0865734524625424e-9,1.5841960446124114e-10,-9.709007024971324e-9
123,-1.7928892042031588e-9,9.744684455440496e-10,-9.734380981433589e-9
124,-6.981575370923732e-10,2.9481969144581105e-9,-9.639235132293002e-9
125,-1.6876257539211841e-9,-1.1535705818885742e-9,-9.739392053873606e-9
126,-1.7017387869202167e-9,-1.320972578508947e-9,-9.741714735228787e-9
127,-1.68761412098442e-9,-1.1525111127832607e-9,-9.739885426256196e-9
128,-1.003005866115193e-9,-9.503942177428758e-10,-9.74531107463137e-9
129,-9.998235653413911e-10,-9.489897535772546e-10,-9.746459239948902e-9
13,0.9999999979915831,-0.2999999227770826,0.7363488588851116
130,-9.90742155218274e-10,-5.498097184794556e-10,-9.745575360755639e-9
131,-9.576012181205612e-10,-9.342013591709754e-10,-9.754031063956742e-9
132,-8.275292687117086e-10,-6.155321434655742e-10,-9.840326032709016e-9
133,-8.182672909501997e-10,-5.699994210923532e-10,-9.839300048910405e-9
134,0.9999999974779178,-0.08230011447837748,0.09836455899280228
135,0.9999999974766599,-0.19779406039685868,0.3306922817191056
136,8.691324229088209e-9,-1.5080132428653932e-10,3.7738627707342925e-9
137,-2.6032600160431866e-9,-4.321680608553877e-10,-9.783030340975803e-9
138,-2.6686025767284382e-9,-4.367867737747831e-10,-9.784631104414427e-9
139,-2.6206538899077464e-9,-4.2300348993995317e-10,-9.783460861880019e-9
14,0.9999999974704828,0.17992706834153088,0.236207497567918
140,-2.6539119595917562e-9,-4.2071471716493567e-10,-9.784280504398449e-9
141,-2.736334105628485e-9,-1.949694955162282e-9,-9.784836052510317e-9
142,-2.7513070851358167e-9,-1.927038617391824e-9,-9.785224438023102e-9
143,-2.676405606743391e-9,-1.9043257033379063e-9,-9.78335762519177e-9
144,-2.6592216615808263e-9,-1.8963940874255874e-9,-9.782939827064977e-9
145,0.9999999974704812,-0.08577201392676619,0.049229768741551265
146,-1.867479470593285e-9,-4.201546027028101e-11,-9.831979959316698e-9
147,-1.868659233253218e-9,-3.1305156468504444e-11,-9.831336975430906e-9
148,-1.865050557130231e-9,-4.955629239653302e-11,-9.832775309510574e-9
149,-2.620346286700801e-9,2.1163463205375328e-9,-9.83633692846248e-9
15,1.000000001132015,-1.0999999768803315,0.8038183609528669
150,-2.62966067440382e-9,2.101115180463496e-9,-9.835853121707718e-9
151,-2.6236789748736906e-9,2.127880165392898e-9,-9.835910799405771e-9
152,-1.8417708575635567e-9,-4.634204613555915e-10,-9.8406211198043e-9
153,-1.8305394701433354e-9,-4.714489821106282e-10,-9.841050446024044e-9
154,-1.8498693503475655e-9,-4.665146077715862e-10,-9.840309402901207e-9
155,-2.495245731365688e-9,-1.304108292329484e-9,-9.837250952730307e-9
156,-3.341377438992886e-9,-1.697146915531599e-9,-9.824069301480317e-9
157,-2.921545472734853e-9,4.884840085377226e-10,-9.797802797534204e-9
158,0.9999999974704821,0.020958017572804737,0.0214071459423944
159,2.0114958677927427e-8,3.235113882894079e-10,7.2292853780564755e-9
16,1.0000000013960524,-1.1999999777414447,0.8058078027678099
160,2.691054099537763e-8,-1.4412024228299881e-9,7.305900135294942e-9
161,0.9999999974684675,0.05010583091019252,0.054970749349815495
162,1.2351990369974754e-8,3.807907170978745e-11,4.519878266116034e-9
163,5.62979862386649e-8,-8.650190079296878e-9,2.4402896898738727e-8
164,5.763732661447048e-8,-1.5705042890839798e-8,2.4828780382703163e-8
165,6.412540068064092e-8,-2.109424486246611e-10,5.110364625888444e-8
166,0.9999999974704842,-0.015580103197145609,0.539182399224913
167,0.9999999974704831,-0.023776280475855033,0.8806256692330799
168,0.9999999974987117,0.044710216318491376,0.37868095843930094
169,-2.693790839614199e-9,-2.1472981661790603e-10,-9.808419068257229e-9
17,1.0000000008833458,-0.9999999762209322,0.7854509065355891
170,-1.9527843370620967e-9,-7.488476461810624e-10,-9.83248915679873e-9
171,-2.739244056051718e-9,-6.546731737386004e-10,-9.819777858301374e-9
172,0.9999999974689315,-0.008863385280716734,0.008214722451578766
173,0.9999999974704824,-0.03446802683834099,0.029640099534464136
174,0.9999999974704824,-0.032153871603267783,0.02916098452862689
175,0.9999999974696994,-0.016051002458961055,0.016826561042565025
176,0.9999999974697623,-0.016217285128152917,0.01666727305746492
177,0.9999999974696684,-0.016256481570131435,0.017119960296870494
178,0.999999997470483,-0.04550387694285556,0.18287491173113204
179,0.9999999974704828,-0.017023867085233315,0.2713664543267576
18,0.9999999974704824,-0.26295960588728623,0.26226521293057825
180,0.9999999974704827,-0.13055273107678297,0.30080565745244375
181,0.9999999974704826,-0.1260190978777407,0.2768676984944604
182,6.335581134742534e-8,3.3574464757406637e-9,7.608662965732344e-8
183,0.9999999976704419,-0.013401535020827592,0.3376588622113322
184,0.9999999976879298,-0.015770809598623016,0.3676531962243574
185,0.9999999974704827,-0.05210045849016385,0.2579938368858809
186,0.9999999974704831,-0.05238259917592967,0.4817678191250147
187,0.9999999974704831,-0.05752813959648151,0.463618199656379
188,0.9999999974704831,-0.05261527327033283,0.46598474607910545
189,9.823947019238027e-8,4.078500749618874e-9,7.801002660582276e-8
19,0.9999999974704823,-0.305360225676098,0.2308865011040051
190,0.9999999974704831,-0.04610703191689636,0.4512385591725573
191,0.9999999974704835,-0.01651452267902591,0.3037089080544255
192,0.9999999974704827,-0.029798743780989595,0.10822406719049486
193,0.9999999974704827,-0.028545169901626075,0.11330660567631323
194,0.9999999974782727,-0.062030658906137064,0.16386363685631186
195,0.9999999974704828,-0.032143658009930125,0.11322352503208657
196,0.9999999974704828,-0.0306730043774227,0.1158126784054748
197,1.0000000008137415,-1.4999999560162887,0.9545113159557456
198,2.761130412587571e-8,0.0,1.652089575835137e-8
199,2.5831220801478492e-8,0.0,1.4473355393297664e-8
2,-4.707113588871931e-10,-2.7496766798887447e-9,-9.747290722119835e-9
20,0.9999999974704825,-0.2615024715621757,0.2689073360936518
200,0.9999999974970729,-0.19999883121410497,0.15069499219311083
201,0.9999999974704826,-0.17756681160075424,0.12526924103639175
202,1.0000000027007792,-1.699999984412433,1.5833147519344852
203,1.0000000032506149,-1.9999999872401226,4.500502044877038
204,0.9999999975863951,-1.0999985313188672,0.6441811214983004
205,0.9999999974704831,-0.1408194196669323,0.271891302928443
207,0.9999999974704828,-0.12365932243331644,0.13145361690819027
208,0.9999999979612368,-0.1999999502042661,0.034069613841452476
209,0.9999999977413291,-0.09999995723051594,0.03614665827202899
21,0.9999999974704824,-0.24924420093863583,0.2500924149130636
210,3.5054088183736156e-8,3.818951390301458e-9,9.069176296999952e-9
211,0.9999999976230357,-0.19999869571719653,0.24208562738039893
212,0.9999999975212033,-0.2033545899222574,0.22584069397179476
213,0.9999999974570015,-0.050249698736882904,0.041644034091690964
214,0.9999999974364608,0.00472284104585374,0.03577217771046342
215,0.9999999977243277,-1.735402820363454,0.785972881937633
216,0.9999999983269061,-0.6999997462548373,0.4905138354828805
217,0.9999999978956441,-0.6999943858360838,0.48870006814770617
218,0.9999999975190018,-0.19999961624065693,0.098624181266878
219,0.999999997463809,-0.017528794224763767,0.03202261609411249
22,0.9999999974704824,-0.23848830251204892,0.24716729462888476
220,0.9999999974698002,-0.032620616847512045,0.025497015371063025
221,0.9999999974691559,0.09999235352729763,0.003948339014986398
223,0.999999997470483,-0.2764753645238864,0.4363353272746926
224,0.9999999974704845,-0.7156019637269655,0.5788401111507777
225,0.9999999974704826,-0.14808263019074938,0.10122959347326241
226,0.9999999974651567,-0.749166148119367,0.054860353467580614
227,0.9999999974704841,-0.6006311257024413,0.6440796267063477
228,0.9999999977012588,-0.6257310515207409,0.40654549796515993
229,0.9999999993210004,-1.0999994899396162,0.7136836176092362
23,0.9999999974704824,-0.2514832239117023,0.2613075993503553
230,0.9999999993961525,-1.0999991353240324,0.7313369057968105
231,0.9999999981454751,-0.8999997495422007,0.7292707814037453
232,0.9999999978842147,-0.8999993860042732,0.7132878908598353
233,0.9999999988499174,-0.7838332243209539,0.7135129036647091
234,5.719755258428927e-8,4.266605840538553e-8,3.12992637160876e-8
235,0.9999999989610772,-0.5999993747873309,0.7286737022978196
236,0.9999999995378364,-0.8999999192301025,0.7210955122367657
237,1.305927944416415e-8,-2.0365683341682365e-10,3.734315909179514e-9
238,0.999999997469135,-0.03199638884293882,0.014387483129539328
239,0.9999999974695938,-0.03512597967830727,0.012635190263466043
