ind,pt,pf
1,-1.0313892519299632,1.0318292000532783
10,0.06885095545837572,-0.06884096449018472
11,0.1583422849970416,-0.15832643277931924
12,0.1583422849970416,-0.15832643277931924
2,-0.0006621833402474097,0.0006621846363925441
3,-0.0006621833402474097,0.0006621846363925441
4,-0.0006621833402474097,0.0006621846363925441
5,-0.0001453665894049365,0.00014536664220988555
6,2.2487769427450135,-2.2411243471171236
7,0.02439640287657135,-0.024396062248988937
8,0.02439640287657135,-0.024396062248988937
9,0.06885095545837572,-0.06884096449018472
