ind,shunt_bigM
100,1.0000000055045257
101,-5.4513345543919835e-9
102,-5.485233839440038e-9
103,1.0000000051849098
104,-5.670659019856574e-9
105,-5.332410568876542e-9
106,-5.514525810662272e-9
107,-5.420367066626301e-9
108,1.0000000048441962
109,1.0000000053680944
110,-5.436728960946843e-9
111,-5.439482527013061e-9
112,1.000000005483706
113,-5.5181479413166965e-9
114,-5.504589152689049e-9
115,-5.4823912387886576e-9
116,-5.462558452343932e-9
117,-5.434944634949276e-9
118,-5.448069921758731e-9
119,-5.414775840461137e-9
120,1.0000000054403897
121,1.0000000059004845
122,-5.3137882967598665e-9
123,-5.322541447853099e-9
124,1.0000000056175389
125,-4.544021085078446e-9
126,1.0000000057576128
127,1.0000000057232443
128,1.0000000040239587
129,-5.65110243051667e-9
130,-5.379536043765758e-9
131,1.0000000056075349
132,1.0000000056195837
133,-5.264552404184696e-9
134,1.0000000058101441
135,1.0000000056327838
136,-5.637444005726479e-9
137,1.0000000056335896
138,1.0000000055903762
139,1.0000000056911276
140,1.000000005905002
141,-5.2928661826054375e-9
142,-5.31348879639159e-9
143,1.0000000054043503
144,1.0000000058794918
145,1.000000005551399
146,1.0000000055323783
147,-5.430209354610459e-9
148,-5.496350125940253e-9
149,1.000000006166781
150,1.0000000067873334
151,1.0000000020039321
152,1.0000000054205562
153,1.0000000057666019
154,1.0000000055830491
155,-5.138175996721846e-9
156,1.0000000053583216
157,1.000000005379427
158,1.0000000045183457
159,-5.099154460572921e-9
160,1.0000000035239651
161,1.00000000579902
162,1.0000000049964186
163,1.0000000055715252
164,1.0000000057098923
165,1.0000000055963025
166,1.0000000056915381
167,-5.224749352947006e-9
168,1.0000000054545455
169,1.0000000054815823
170,1.0000000054770402
171,-4.23581018650849e-9
172,-3.76406551957881e-9
173,-5.42307860333547e-9
174,-4.746817007819462e-9
175,-5.653374705964817e-9
176,-5.589638895968891e-9
177,-5.4518033934610595e-9
178,-5.451822313051863e-9
179,-5.453152729077795e-9
180,-5.453115797350388e-9
181,-5.4562911708422676e-9
182,1.0000000063080003
183,-5.458475119243828e-9
184,1.000000005538827
185,-5.456032007397761e-9
186,1.0000000061491507
187,-6.399731381523415e-9
188,-5.445855360396348e-9
189,-5.426161710604799e-9
190,1.0000000059138723
191,-6.822528386184498e-9
192,-5.411874433072357e-9
193,-6.174931149347964e-9
194,-6.049752555388826e-9
195,-5.699781304040488e-9
196,-5.438974661523647e-9
197,1.0000000061965206
198,1.0000000060336598
199,1.0000000059234337
200,-5.4616855490797105e-9
201,-5.685357406876113e-9
202,-5.431681313957477e-9
203,-5.440059769634644e-9
204,-5.444364480925963e-9
205,-5.450388395203247e-9
206,-5.450731059584699e-9
207,-5.443340303902327e-9
208,-6.3021576521864325e-9
209,-5.445457140046164e-9
210,-5.4413015789902435e-9
211,-5.436502112211687e-9
212,-5.4455310615745595e-9
213,-5.450041987636181e-9
214,-5.429818753399844e-9
215,-5.448023043070908e-9
216,-5.445684896849877e-9
217,-5.442851527443811e-9
218,1.000000005524676
219,-5.4485008738885255e-9
220,1.0000000055243154
221,-5.462445394018457e-9
222,1.0000000039806725
223,1.000000005448636
224,1.0000000054503473
225,-5.696686393751327e-9
226,-5.455124323395989e-9
227,-5.454394423195191e-9
228,-5.456817827066776e-9
229,1.0000000054545455
230,-5.454545526323718e-9
231,1.0000000043227075
232,1.000000004393136
233,-5.69329045831181e-9
234,-5.4616114108891865e-9
235,-5.4613955477318505e-9
236,-5.544366391881466e-9
238,-5.395461499056543e-9
239,-5.392470733575655e-9
240,-5.364921021767321e-9
241,-5.352379477320789e-9
242,-5.4176943279080625e-9
243,-5.4619559033713636e-9
244,-5.210750695062326e-9
93,-5.65789059837817e-9
94,-5.647411122454515e-9
95,-5.469300651768718e-9
96,-5.4456006901068484e-9
97,1.0000000054319005
99,-5.419209215441429e-9
