ind,pt,pf
1,-1.7026856505180397,1.7038853307791098
10,0.5960779435511242,-0.5953291518358342
11,0.1813715103118031,-0.18135071243069634
12,0.1813715103118031,-0.18135071243069634
2,-0.005343471409405429,0.005343543651774548
3,-0.005343471409405429,0.005343543651774548
4,-0.005343471409405429,0.005343543651774548
5,0.0019845545556860583,-0.0019845457396818816
6,5.2164335437699885,-5.175255728696829
7,1.3576281639945684,-1.3565771089024061
8,1.3576281639945684,-1.3565771089024061
9,0.5960779435511242,-0.5953291518358342
