ind,shunt_bigM
100,1.000000007769426
101,-2.3894395647290735e-9
102,-5.3343910668212775e-9
103,1.000000006253255
104,-5.589707293913472e-9
105,1.0000000069079062
106,-7.646245191884241e-9
107,-7.313899075602009e-9
108,1.0000000072942543
109,1.0000000060565053
110,-5.706335186613895e-9
111,-5.498672425187896e-9
112,-6.126136284639324e-9
113,-7.565110509792014e-9
114,-7.466121165613241e-9
115,-5.884930513492595e-9
116,-5.8786648720644e-9
117,-3.7044517058506436e-9
118,-5.128411240530573e-9
119,-6.384329240250453e-9
120,1.000000006645673
121,1.0000000056243126
122,-4.664505277959575e-9
123,-6.007133363181234e-9
124,1.000000007157027
125,1.0000000061001721
126,1.000000007092146
127,1.0000000071064497
128,1.0000000072977857
129,1.00000000602238
130,-5.592402635584761e-9
131,-4.244503333944178e-9
132,-4.1566072331434845e-9
133,1.0000000070262334
134,1.0000000080566809
135,1.0000000071262403
136,1.0000000059966092
137,1.0000000071523079
138,1.000000006549277
139,1.0000000073800324
140,1.0000000090820318
141,-4.192883784342374e-9
142,-4.183161103694551e-9
143,1.0000000066425225
144,1.000000008163206
145,-4.542366481950231e-9
146,-4.576904793082877e-9
147,-5.635582749522607e-9
148,-6.0985560225217785e-9
149,1.0000000090027472
150,1.000000006652626
151,1.0000000035329062
152,1.0000000075445223
153,1.0000000080791367
154,1.0000000070949564
155,-6.923442533535233e-9
156,1.0000000075247042
157,-3.33434575452779e-9
158,1.000000007743225
159,1.0000000086436616
160,-7.337382930168564e-9
161,1.000000008863415
162,1.0000000081118552
163,-8.080522501771528e-9
164,1.000000008525029
165,1.000000008361964
166,-7.734481875398293e-9
167,1.0000000085799403
168,1.0000000054545455
169,-5.976345818132598e-9
170,-5.973470195238535e-9
171,0.7641758961729948
172,1.0000000090057057
173,-5.639161331753187e-9
174,-5.285842037165869e-9
175,-5.062481653392869e-9
176,-5.004698919482594e-9
177,-5.480169353593426e-9
178,-5.480091111478179e-9
179,-5.499693307969965e-9
180,-5.500646908876996e-9
181,-5.456403639562259e-9
182,-7.767760605773211e-9
183,-5.346238781085603e-9
184,1.0000000059241008
185,-5.402830387344051e-9
186,1.0000000054545455
187,1.0000000078640676
188,-5.484629562261129e-9
189,-5.574188124002639e-9
190,-6.931410264496403e-9
191,1.0000000085675407
192,-5.623983096874178e-9
193,2.8421444013078512e-8
194,6.032113063742866e-9
195,-3.9620277076179595e-9
196,-5.52037678442695e-9
197,-7.582187516125173e-9
198,-7.2016078993970785e-9
199,-7.445763512011435e-9
200,-5.442085950971701e-9
201,-2.4515500326258052e-9
202,-5.527463504908144e-9
203,-5.513056006190437e-9
204,-5.495409903438255e-9
205,-5.470689716860875e-9
206,-5.4665191531224935e-9
207,-5.489422340126742e-9
208,1.0000000072531865
209,-5.493070802701069e-9
210,-5.539833527342194e-9
211,-5.514355159724774e-9
212,-5.524400096343917e-9
213,-5.490878834990492e-9
214,-5.531211049941463e-9
215,-5.472426462757462e-9
216,-5.500902633405378e-9
217,-5.493750321012874e-9
218,-5.994561603428767e-9
219,-5.473814475144111e-9
220,-5.983001745474385e-9
221,-5.4283196453902e-9
222,1.2673877075392928e-9
223,-5.382248918045322e-9
224,-5.25433692765173e-9
225,-5.063205224696862e-9
226,-5.522438787942887e-9
227,-5.4747911869329954e-9
228,-5.502908255190453e-9
229,-5.329163267047603e-9
230,-5.475664299541358e-9
231,-2.1915359888407925e-10
232,-7.340153873461615e-10
233,-4.6082966473754734e-9
234,-5.414429129744967e-9
235,-5.416941943318417e-9
236,-5.587613858767059e-9
238,-5.363922124984087e-9
239,-5.359366794396415e-9
240,-5.178444279135875e-9
241,-5.257223889511035e-9
242,-5.36917467343012e-9
243,-5.207011116950709e-9
244,-4.044735549423669e-9
93,-6.5380225841283745e-9
94,-6.619408654116542e-9
95,-5.446083554214001e-9
96,-5.436417606354387e-9
97,1.0000000023705762
99,1.0000000076835813
