ind,pt,pf
1,-2.394543934376423,2.396917990875802
10,0.24088103169259126,-0.24075875019430806
11,0.20979539367953384,-0.20976756636592256
12,0.20979539367953384,-0.20976756636592256
2,-0.0018849452592187522,0.001884954457660174
3,-0.0018849452592187522,0.001884954457660174
4,-0.0018849452592187522,0.001884954457660174
5,0.0016630694990015758,-0.0016630632227657813
6,1.887446266895688,-1.882055318642346
7,0.05003644696205273,-0.050035018883114554
8,0.05003644696205273,-0.050035018883114554
9,0.24088103169259126,-0.24075875019430806
