ind,va,vm
100,-0.10384190940321834,1.0328490280899905
1000,-0.02091310196866706,1.0064545971408978
10001,0.002767128385830142,1.021767217907178
10002,-0.1693990697440217,1.1000000109754895
10003,-0.15199380125975293,1.100000010976762
10004,-0.026851890150814735,1.100000010873048
10005,-0.023608022044011894,1.1000000109026804
10006,0.038204409646462996,1.0422420235189405
10007,0.03564152530061744,1.0448539844091154
10008,0.24507871411139875,1.0790688128556525
10009,0.24519223067483845,1.0794324008909824
1001,0.3155726562202276,1.0222173258856826
10010,0.3949693142919079,1.0443508668839356
10011,0.40401684658298637,1.041762469183948
10012,0.40197910434508594,1.0423922011960471
10013,-0.06496200610720572,1.1000000109592676
10014,-0.05946944438468654,1.1000000109663688
10015,0.33272141986268094,1.065569060873711
10016,0.3296536482169478,1.0649173896872954
10017,0.3357565880496818,1.0661460911532938
10018,0.34375655480313394,1.067351064150636
10019,0.13190822073151146,1.0581223987419046
10020,0.13094610686826502,1.0580692433442431
10021,-0.08750532124288367,1.0159419334403788
10022,-0.0863742295276685,1.0154884764159455
10023,-0.2608292881681289,1.0437364484697769
10024,-0.2582221053453477,1.0443156564927873
10025,-0.24196975800473977,0.9421699403684379
10026,-0.24141525650333706,0.9422689477923012
10027,0.36303441246758694,1.0263139880403953
10028,0.3268735814756461,1.029937331738137
10029,0.10075441222013927,0.9967364104575066
1003,0.2575822720815367,0.9859374896947507
10031,0.6257203940274066,0.9970700252446701
10032,0.6261416920827634,0.9971714299518075
10033,0.6241465188866584,0.9966161249142692
10034,0.4772565516025843,1.097896686492991
10035,0.4801645072352663,1.0960404100059642
10036,0.48121958228049383,1.0966073129149443
10037,0.4437428008549551,1.0682182029636094
10039,0.4117446892437199,1.067359731445749
1004,-0.09991314814678418,1.0043318512571957
10040,0.3971652814970371,1.0637122317971885
10042,0.4011296631662883,1.064636772386949
10043,0.3996215682264726,1.0645113894386269
10045,0.28827815470695495,1.0223889706904163
10046,0.28644399567653955,1.021540066157353
10047,0.7016858066830344,1.0402328855514238
10048,0.7021569888612624,1.0412641568008174
10049,-0.1429911786498422,1.0150403402488932
1005,-0.09912271617031662,1.0043819955537057
10050,-0.1371628996021759,1.0167502068180436
10051,-0.11033862951107627,1.0232820861286127
10052,-0.09785061970336184,1.027140008907473
10053,-0.07979473825560413,1.0289013143524044
10054,-0.07378328468322945,1.030813453156577
10055,-0.028719304669242794,1.0141534869633646
10056,-0.03775884259630625,1.0100640727310632
10057,0.08619701784317935,1.0400371836833526
10058,-0.12029502337440555,1.022830608222527
10059,-0.12646433322984316,1.0192888606745754
1006,-0.10829000274793524,0.9995983432651994
10060,-0.12824523326692033,1.0183526076814244
10061,-0.1405461075553236,1.016674332371684
10062,-0.14981274208251916,1.0127026776472525
10063,-0.16234658339251115,1.0081969723079325
10064,-0.11332645682905532,1.0109943813488322
10065,-0.11678639966945921,1.009496802894714
10066,-0.10334835200774348,1.0142867914914946
10067,-0.12656613418881152,1.0228949565974133
10068,-0.13820938921837,1.0175911109791054
10069,-0.12248567267434367,1.0163293382560308
1007,-0.17654688684877565,0.9751980042393182
10070,-0.1269608593840811,1.0160696178062196
10071,-0.0863280276127536,1.0299393445690606
10072,-0.14248964887236665,1.0149838182209754
10073,-0.15006698441877783,1.0120300833007259
10074,0.3763292471698231,1.0560666125599607
10075,0.37771148407731786,1.055776221481867
10076,0.2549023894277472,0.9920831328528972
10077,0.3460122632412532,1.0174309951802567
10078,0.3397457540360447,1.0147691642815697
10079,0.387019497236576,1.0125655576729857
1008,0.09683076133860133,1.0546347135406244
