ind,pt,pf
1,-2.607094278396903,2.6099089998265073
10,0.15127503112465662,-0.1512268040163503
11,0.01080390283249458,-0.010803828385587376
12,0.01080390283249458,-0.010803828385587376
2,-0.0016421454278842682,0.0016421523689137132
3,-0.0016421454278842682,0.0016421523689137132
4,-0.0016421454278842682,0.0016421523689137132
5,-5.402889293759677e-5,5.402890023488443e-5
6,2.4178049585143926,-2.408958723264665
7,0.000695010667729003,-0.0006950103394570279
8,0.000695010667729003,-0.0006950103394570279
9,0.15127503112465662,-0.1512268040163503
