ind,pt,pf
1,3.4922794254553726,-3.4872397494564935
10,1.1774875761418118,-1.1745656617692455
11,2.394938731219387,-2.3913124215668775
12,2.394938731219387,-2.3913124215668775
2,-0.05412003026112933,0.054127415277215284
3,-0.05412003026112933,0.054127415277215284
4,-0.05412003026112933,0.054127415277215284
5,0.012426749016307886,-0.012426427973596903
6,14.491425856028718,-14.17363735759333
7,9.234008421763898,-9.185385142506838
8,9.234008421763898,-9.185385142506838
9,1.1774875761418118,-1.1745656617692455
