ind,status,pd,qd
1,1,0.18372097410488694,0.15520313554144224
2,1,0.23834374773722386,0.17239713374590848
3,1,0.24537095986219626,0.17182896613282753
4,1,0.24406956552776984,0.17519918456320133
5,1,0.23160934987343648,0.04653203116611035
6,1,0.003829937894407837,0.0
7,0,0.0,0.0
8,1,0.22218736742518527,0.16682649118943166
9,1,0.2207864152474783,0.16785507217375623
10,1,0.22235888459222486,0.16771289186112226
11,1,0.22811683368655516,0.16884286424465686
12,0,0.0,0.0
13,1,0.00028188949286677307,0.00026715488260129166
14,1,0.0,-0.09911435733587631
15,1,0.0005315755346248868,0.0005224797019856823
16,1,1.1931108237247339,-0.02776811611808006
17,0,0.0,0.0
18,1,0.12382178398168803,0.06996411946114749
19,1,0.11754752068289388,0.07354289503741426
20,1,0.12544666249778674,0.07126695079909075
21,1,0.0006367836321188411,0.000590279231726902
22,1,0.0005915149573982769,0.0006127376100102628
23,1,0.0006150768231108375,0.0006258424403154751
24,1,0.0006041624486614409,0.0006283708250975196
25,1,0.0006205144712195576,0.0006387270877978148
26,1,0.0006375399651476677,0.0005959778701878812
27,1,0.21277476786853836,0.17533994473488346
28,0,0.0,0.0
29,1,0.006890813570359549,0.004954287396171409
30,1,0.007561221585945354,0.00493343158555574
31,1,0.006539417633511737,0.004000733652007269
32,1,0.006344118440745283,0.003956279087215181
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.25198204908157473,0.030954870480723113
37,1,0.04858313347535522,0.01631336981871563
38,0,0.0,0.0
39,1,0.0002929371950191673,0.00029534826698212046
40,1,0.00030291678845154453,0.0003222030564969612
41,1,0.00025660951431083246,0.00027437010163568285
42,1,0.00026189012774036763,0.0002594406092124105
43,1,0.00025705922651758715,0.0002627111748551779
44,1,0.17761519462973865,0.100932140794256
45,1,0.18874834812714336,0.09844342901779801
46,1,0.12113796196960581,0.0608715626689626
47,1,0.0007055802574980507,-0.011640385757184823
48,1,0.3520224150125297,-0.07033547518302788
49,1,0.31776568407061934,-0.05011335594005381
50,1,0.0052056241314988065,0.0036122012722429346
51,1,0.3160311652513034,-0.04071666073587684
52,1,0.09650336032000266,0.034748879963317436
53,1,6.541711972472475,1.8524186428082303
54,1,0.0014617695198861401,0.0027152719797149676
55,1,2.035602878670021,0.1694155254933985
56,1,0.12145943718910081,-0.027106988531189983
57,1,1.904582149693574,0.7240046827579936
58,1,0.9434773163338881,0.1380523206858288
59,1,1.6557676169836804,0.5740027068208565
60,1,4.270060941377808,-0.17228428161545703
61,1,1.4576495678523507,0.5505602756000002
62,1,0.5297160099644709,0.023648922185275888
63,1,0.445909508110866,0.09006160794363662
64,1,0.16275855350305685,0.04235964332074405
65,1,0.7005790341505725,0.13393897164429663
66,1,0.2780337566126108,0.1183192231649075
67,1,0.05533243345250375,-0.004843526668192555
68,1,1.0688719635697046,0.20767852107752646
69,1,0.12324317517370936,0.059664713860421464
70,1,0.542975511521071,0.20809000702053074
71,1,0.4654675700747365,0.20380002141222306
72,1,0.23083172175636132,0.015333823291795624
73,1,0.18650390371733336,0.09774990077947468
74,1,0.11495916616433552,0.00937547918528823
76,1,0.42865122943555517,0.10914971970956393
77,1,0.08213793005811201,0.028264677486139818
78,1,0.05065727572944708,0.0083841033963877
79,1,0.014741063307652005,0.0001945258104142359
80,1,0.5537863348749106,0.15098397732147728
81,1,0.042714681355994065,0.021954417619869923
