ind,qf,qt,tm,ta,pt,pf
1,0.009689801946148461,-0.021701481134857082,1.0,0.0,0.1801166300883629,-0.17945755662442436
10,1.5879150484582418,-1.0749900734268811,1.0,0.0,13.900639891375,-13.834285013890511
100,0.0421647200745274,-0.04405085234508876,1.0,0.0,0.46121904878209324,-0.45103482788758503
1000,-1.3040028897039522,1.3999420386892119,1.0,0.0,4.68445081302752,-4.661446104149825
1001,-0.6535631656494134,0.6317543140272257,1.0,0.0,-1.250736481769189,1.252609626724985
1002,0.2682230172819119,-0.2405368205239082,1.0,0.0,2.7391066998345215,-2.72647909238788
1003,1.0220522055418881,-1.0595857254348433,1.0,0.0,0.47791941153767054,-0.47739861066709377
1004,0.7335267884619514,-0.8418287069155819,1.0,0.0,4.662104717758587,-4.653438074941402
1006,-0.004760133109856152,-0.0829366287416957,1.0,0.0,-2.4553486765060892,2.474469903482741
1007,0.045596893823856934,-0.0622408502289405,1.0,0.0,-3.0546859296627575,3.0604123494773567
1009,0.7146567011357708,-1.4863765310291033,1.0,0.0,1.2744403801581219,-1.2695387399431353
101,-0.10256049535223535,0.0913418231170618,1.0,0.0,-0.2803398180996864,0.2833058170652711
1010,-0.2654929280514354,0.06452645999293899,1.0,0.0,4.522854547788909,-4.490044000499318
1013,-0.0077829317105165986,-0.1901428228294735,1.0,0.0,-2.5530011691721644,2.5587261564765913
1014,-0.23829436503160992,0.20769820143398418,1.0,0.0,2.972077100089743,-2.961960889802509
1015,-0.07272782497425573,-0.16182408671869852,1.0,0.0,-0.9499027808516088,0.9509997394077611
1017,1.961169469200059,-2.3083897132031326,1.0,0.0,7.008849955977267,-6.960118750791507
1019,3.826192741236107,-3.5636262953006894,1.0,0.0,11.388849550086958,-11.328209264377799
102,-0.6524720677914856,0.9296515349692724,1.0,0.0,5.270933524899024,-5.169318445024744
1020,0.25487260697240377,-0.2596047777244515,1.0514020912224409,0.0,-0.345776390271638,0.34583895700832357
1021,0.06716339355757528,-0.09854104547074508,1.0,0.0,1.1337447226582251,-1.132364453720477
1023,-0.06716339355757528,0.040521527685466185,1.0,0.0,-1.1311475466058216,1.132364453720477
1025,-0.04167983910826469,0.043785627316521164,1.0,0.0,0.14239044922878483,-0.14115205693457522
1026,-0.01979319116389704,0.018701536336701016,1.0,0.0,0.004473010674804535,-0.0044672659166636
1027,0.01979319116389704,-0.021450317990001896,1.0,0.0,-0.004455459903724354,0.0044672659166636
1028,0.22824391192901916,-0.19911901627111442,1.0,0.0,-1.1622927955339106,1.1674603248609792
1029,0.1779348504284396,-0.13287610508318254,1.0,0.0,-1.4767906123086416,1.4843733370586578
103,-3.5524230900498033,0.9172902797219983,1.0,0.0,-4.091884447813802,4.100116289391292
1030,0.20091218929346172,-0.19999932901065795,1.0,0.0,0.04826761515444419,-0.04822361619523783
1031,0.20097664261182735,-0.199999736294095,1.0,0.0,0.0562515368284298,-0.056205234131659086
1032,0.032213809253587966,-0.12011102908253961,1.0,0.0,0.6266984466611151,-0.6256799955235461
1033,-0.37427935194858736,0.22668717552459258,1.0,0.0,-1.0656043978682566,1.0718206168438043
1034,-0.24961399673797213,-0.005085013352763157,1.0,0.0,-0.044841758187615974,0.04495634036423441
1036,0.4081467122714162,-0.6579445124598166,1.0,0.0,-1.2933649064387034,1.2973783358473576
1038,0.40475384786372054,-0.3444810416171498,1.0,0.0,-2.369776365404525,2.4636820338112195
1039,-0.03858975008263123,-0.07742608555206584,1.0,0.0,-1.249060979876015,1.2588958471565173
104,2.1836411772293887,-2.2291583623631093,1.0,0.0,1.1247514179108002,-1.1210184158890746
1040,-0.19578287222762056,-0.042925879238487716,1.0,0.0,-1.1831408039089715,1.1984112605894726
1041,0.0547940586052512,-0.1160301594224692,1.0,0.0,0.6731543174434367,-0.6722695192259025
1042,0.05480580295200809,-0.2143221253483691,1.0,0.0,0.8375298002697962,-0.8331616452880087
1043,-0.1095998615572593,-0.004550593098920869,1.0,0.0,-1.488227792740327,1.5054311645139113
1044,-0.09574316291012948,-0.06774896913580762,1.0,0.0,-1.249200435499644,1.2608377827481037
1045,-0.08286280026487125,-0.06086905615997007,1.0,0.0,-1.6346872361583238,1.6623457982873873
1046,-0.18604895480740688,0.08595619506363139,1.0,0.0,-1.7836816749574629,1.8070266128626171
1047,0.2088162184605914,-0.2792069996987006,1.0,0.0,1.50555435753539,-1.4970631869807458
1048,-0.5452625380789458,0.48631900096065017,1.0,0.0,2.1286153482303733,-2.122166213251212
1049,0.011332379258636168,-0.05148304413101065,1.0,0.0,-1.076901873696358,1.0786928071745405
105,-0.32959791717524567,0.33805547718638096,1.0,0.0,3.7709418299930935,-3.7668393571528878
1050,0.09598082102656205,-0.15313959754187761,1.0,0.0,1.067019951106838,-1.0644972212669277
1051,-0.03877980083020688,0.01805091067804527,1.0,0.0,0.08810959610126701,-0.08787954443229082
1052,0.42858781372717375,-0.4983174390425652,1.0,0.0,-1.4086906116395654,1.4108392702816919
1053,0.13030131506542084,-0.18154974921491962,1.0,0.0,1.7688344190115886,-1.7557729435546028
1054,-0.047634330179515225,0.046875991894583004,1.0,0.0,0.07691150080603089,-0.07650350104370322
1055,0.04508728516520933,-0.0463164113874744,1.0,0.0,-0.008938187930600423,0.009045944762668741
1056,0.0915017800239401,-0.14804034340420885,1.0,0.0,0.241295510756382,-0.2412690950074646
1057,0.044215620986951115,-0.10774758349513572,1.0,0.0,2.120184679156045,-2.072749887101508
1058,0.03569671175445292,-0.11868855143724648,1.0,0.0,2.0794465320633915,-2.0361773488583568
1059,-0.044215620986951115,-0.03068821814658769,1.0,0.0,-2.035242181540159,2.072749887101508
106,-0.9629347247099697,1.7716018593487193,1.0,0.0,-5.6325362075049235,5.8163193459992115
1061,0.36557446674076494,-0.44250101660950875,1.0,0.0,-1.1816963220606183,1.1832274991179244
1062,-0.17060494908230026,-0.03478798348227561,1.0,0.0,1.6257827433408736,-1.6093588351429104
1063,-0.0396901068999502,0.02627386070709392,1.0,0.0,0.08988320102847805,-0.08973683545219045
1064,-0.08980161655032363,0.049754549508806464,1.0,0.0,-0.09440941399335774,0.09515379841199277
1065,0.0852910211430799,-0.09160490248000205,1.0,0.0,0.3895014717560905,-0.3827625325931039
1066,-0.01656888493324551,-5.389008989823326e-7,1.0,0.0,-8.881784170573221e-16,2.6109912653312276e-6
1067,0.07772366804749414,-0.14176145724970243,1.0,0.0,-0.019572698696097734,0.020644798688886454
1068,-0.043880500649876045,0.029066395606520048,1.0,0.0,-0.15496152276550232,0.1559811128758148
1069,0.08055499184297736,-0.13040571732468634,1.0,0.0,0.2788435651875068,-0.26629949815115045
107,0.7181796646560259,-0.5929511180522417,1.0,0.0,4.965766319682435,-4.927445050398805
1071,0.6533083299459866,-0.6374466301834079,1.0,0.0,-0.8085115980509042,0.8125592600005261
1073,0.02963247169079502,-0.03652263697446843,1.0,0.0,-0.014112829779503755,0.014129781246968494
1074,-0.1462731584892206,0.13307738718434844,1.0,0.0,-0.2805036319239376,0.28432267466915334
1075,0.11664068679842557,-0.14774224186821372,1.0,0.0,0.3056797248503137,-0.29845245591612185
1076,-0.03350895772016035,0.018286443824209565,1.0,0.0,-0.03627154394504213,0.03631210482166788
1077,0.13352375026918384,-0.10445683658828225,1.0,0.0,-0.31654847009980425,0.31819743945444895
1078,-0.11523275110868539,0.09483327380208031,1.0,0.0,0.09035895560392014,-0.08992582917033834
1079,0.15832503159220615,-0.17235278971682963,1.0,0.0,0.2741609028366721,-0.2697210564142037
108,-0.9113620263503353,0.6704617752424339,1.0,0.0,2.8542166795478083,-2.8191758751519638
1080,0.08583916781208752,-0.09479362349273872,1.0,0.0,0.17304990261904293,-0.1726255919266152
1081,0.06557497703945923,-0.08340475516488076,1.0,0.0,-0.07359008782641825,0.07381416227612449
1082,0.05067166338583242,-0.06622789954702747,1.0,0.0,0.004231826708230634,-0.0041679163558255
1083,-0.28781521361989937,0.2852971102513407,1.0,0.0,-0.01932778344739789,0.01965776878980963
1084,0.29528617687196934,-0.30046016216710747,1.0,0.0,0.022286459284078807,-0.02133981904955729
