ind,pt,pf
1,0.9355912608749576,-0.9352295534699118
10,1.416744381613687,-1.4125144065139774
11,1.247454296498706,-1.2464704543385026
12,1.247454296498706,-1.2464704543385026
2,-0.040661845963792555,0.04066601445712194
3,-0.040661845963792555,0.04066601445712194
4,-0.040661845963792555,0.04066601445712194
5,-9.375501087573935e-6,9.375501307322786e-6
6,14.491425856415054,-14.173637358076387
7,9.234008422125592,-9.185385142929878
8,9.234008422125592,-9.185385142929878
9,1.416744381613687,-1.4125144065139774
