ind,shunt_bigM
100,1.00000000681804
101,1.0000000063968095
102,-3.8908915710218664e-9
103,1.000000008225187
104,1.0000000070021153
105,1.0000000083380733
106,-6.5350397933666994e-9
107,-6.57440602160438e-9
108,1.0000000094972863
109,1.0000000085010514
110,-5.502960968442241e-9
111,-5.749388945640631e-9
112,1.0000000062426089
113,-6.418904411773833e-9
114,-6.591229698633358e-9
115,-6.015192130812038e-9
116,-6.036496642420312e-9
117,1.0000000063072976
118,-5.6139362841514885e-9
119,-5.4763243429819305e-9
120,1.0000000080473725
121,1.0000000060376377
122,1.0000000068631927
123,-4.543659661794668e-9
124,1.0000000083249192
125,-2.9644181999181156e-9
126,1.000000008177322
127,1.0000000082090716
128,1.0000000094472157
129,1.0000000081889486
130,-5.6782989989184595e-9
131,1.0000000071298243
132,1.000000007174815
133,1.0000000084016236
134,1.0000000091883692
135,1.0000000084517244
136,1.000000008201762
137,1.0000000084608711
138,1.0000000077228968
139,1.0000000080885383
140,1.0000000069573678
141,1.0000000067196069
142,1.0000000067254298
143,1.000000008301088
144,1.0000000089482253
145,1.0000000070149904
146,1.0000000070074258
147,-6.799159165031965e-9
148,-6.902075340075335e-9
149,1.0000000096696224
150,1.0000000085749767
151,1.0000000092232355
152,1.0000000090236767
153,1.0000000091672803
154,1.0000000084063658
155,-4.8765832285234895e-9
156,1.0000000090395542
157,1.0000000081408102
158,1.0000000094850359
159,1.0000000095138906
160,0.8100038605203072
161,1.0000000084141238
162,1.0000000094928772
163,1.0000000058671297
164,1.0000000076535072
165,1.000000006371212
166,1.0000000062173033
167,1.000000009500639
168,1.0000000057753473
169,1.000000005707045
170,1.000000005708644
171,1.0000000081603841
172,1.0000000093932675
173,-5.453780513120455e-9
174,-9.420642569627312e-9
175,-5.7400343792375745e-9
176,-5.717032735241898e-9
177,-5.784465227774636e-9
178,-5.784440334459402e-9
179,-5.780069578100392e-9
180,-5.780170496766849e-9
181,-5.782070401834299e-9
182,-5.782720101825951e-9
183,-5.770299667954123e-9
184,1.0000000058311764
185,-5.77446275619e-9
186,1.0000000059714111
187,1.0000000058706224
188,-5.778959129229539e-9
189,-5.776607939488822e-9
190,-5.81220261428434e-9
191,-5.88091316690067e-9
192,-5.7795917829294655e-9
193,1.0000000057978065
194,1.0000000057923848
195,-5.773579565112058e-9
196,-5.775469329466844e-9
197,-5.875862190646113e-9
198,-5.826765570340218e-9
199,1.0000000058631529
200,-5.762410523157859e-9
201,-5.811599697504319e-9
202,-5.786464256894786e-9
203,-5.775983772268724e-9
204,-5.776252588111787e-9
205,-5.775670240581511e-9
206,-5.777383684713362e-9
207,-5.781521207769737e-9
208,1.0000000064015433
209,-5.77810442152617e-9
210,-5.777169548721391e-9
211,-5.776291206036702e-9
212,-5.776773785922513e-9
213,-5.776040321049083e-9
214,-5.777219006003606e-9
215,-5.77635765284907e-9
216,-5.777435812021481e-9
217,-5.781203853877212e-9
218,-5.7863110411640935e-9
219,-5.778246774465017e-9
220,-5.7855427856112846e-9
221,-5.7810643505478e-9
222,-5.663952298107075e-9
223,-5.749468645840568e-9
224,-5.7554354066893045e-9
225,-5.82810870294459e-9
226,-5.8470768489950515e-9
227,-5.805981054792051e-9
228,-5.835881943074346e-9
229,-5.741139093207571e-9
230,-5.775347291852792e-9
231,1.0000000060007113
232,-5.417659968606627e-9
233,-5.436420141997625e-9
234,-5.784648141879521e-9
235,-5.784917587404095e-9
236,-5.8176496494637044e-9
238,-5.746127000786332e-9
239,-5.7447293316485656e-9
240,-5.632373956524005e-9
241,-5.618928276950316e-9
242,-5.7044455127090195e-9
243,-5.699291994480266e-9
244,-5.163288883606878e-9
93,-5.920208906601155e-9
94,-5.943803544126211e-9
95,1.00000000575915
96,-5.766255963447379e-9
97,1.0000000054170988
99,1.000000006615377
