ind,pt,pf
1,-0.7525363496609526,0.7527705085458732
10,0.3360401140183624,-0.3358021356630807
11,0.22497679905935844,-0.22494479871608877
12,0.22497679905935844,-0.22494479871608877
2,0.0006618449028402691,-0.0006618436610087576
3,0.0006618449028402691,-0.0006618436610087576
4,0.0006618449028402691,-0.0006618436610087576
5,0.0009857004288052053,-0.0009856981105771183
6,5.3630287411409485,-5.319504000730772
7,0.41684227611424457,-0.4167431910452391
8,0.41684227611424457,-0.4167431910452391
9,0.3360401140183624,-0.3358021356630807
