ind,pt,pf
1,1.5962842687732535,-1.5952313241561333
10,1.1530449131939744,-1.1502430473209504
11,1.7904135764659082,-1.7883869071240206
12,1.7904135764659082,-1.7883869071240206
2,-0.06119435479420171,0.06120379697582442
3,-0.06119435479420171,0.06120379697582442
4,-0.06119435479420171,0.06120379697582442
5,0.0001673228176405959,-0.00016732274768580264
6,14.491425856029045,-14.173637357593732
7,6.005953878056216,-5.985384190002885
8,6.005953878056216,-5.985384190002885
9,1.1530449131939744,-1.1502430473209504
