ind,status,pd,qd
1,1,0.1793176906711706,0.1514833457954968
2,1,0.2326313075487562,0.16826525143501805
3,1,0.2394900968418453,0.16771070122762768
4,1,0.23821989332894283,0.17100014484687948
5,1,0.22605831456916423,0.045416787122967345
6,1,0.0037381448796757217,0.0
7,0,0.0,0.0
8,1,0.21686215097164185,0.1628281217678757
9,1,0.2154947757415076,0.16383205051186367
10,1,0.21702955734673784,0.16369327786794186
11,1,0.22264950433225736,0.1647961679398285
12,0,0.0,0.0
13,1,0.00027513338164906125,0.0002607519192242136
14,1,0.0,-0.0967388604181899
15,1,0.0005188351398126627,0.0005099573091156491
16,1,1.1645152583556135,-0.027102591203007224
17,0,0.0,0.0
18,1,0.12085411840732362,0.06828727309301348
19,1,0.11473023184029327,0.07178027532040301
20,1,0.12244005308107335,0.06955887916843437
21,1,0.0006215216902973819,0.0005761318717153771
22,1,0.0005773379804613906,0.0005980519848086852
23,1,0.0006003351334433278,0.0006108427285896682
24,1,0.0005896823463518066,0.0006133105149839723
25,1,0.0006056424561716597,0.0006234185667208454
26,1,0.0006222598961161148,0.0005816939295793275
27,1,0.20767514538377244,0.17113753138669885
28,0,0.0,0.0
29,1,0.006725659834445491,0.004835546834710109
30,1,0.007380000024769417,0.004815190880171451
31,1,0.006382685885968554,0.0039048471355198375
32,1,0.006192067474502747,0.0038614580236498016
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.2459427365440669,0.030212967880627016
37,1,0.04741873018480914,0.015922383479671787
38,0,0.0,0.0
39,1,0.00028591630094742767,0.0002882695861863353
40,1,0.0002956567111365736,0.0003144807406978088
41,1,0.00025045929423495907,0.00026779420942127656
42,1,0.0002556133459708857,0.00025322253562476405
43,1,0.0002508982280843728,0.000256414714858011
44,1,0.17335824983669104,0.09851307663647974
45,1,0.1842245724477531,0.09608401239558464
46,1,0.11823462018332505,0.059412639730029956
47,1,0.0006886694509114018,-0.011361397916975477
48,1,0.34358541169337375,-0.0686497284457001
49,1,0.3101497198112916,-0.048912277450818324
50,1,0.005080859723885244,0.003525626801914708
51,1,0.30845677260904214,-0.039740795032093996
52,1,0.09419044177673153,0.03391604545311437
53,1,6.384925235972335,1.8080212931755852
54,1,0.0014267349488896275,0.0026501944229223103
55,1,1.98681510973431,0.16535510408286566
56,1,0.11854839053126007,-0.026457309015180095
57,1,1.858934585125852,0.7066522936742013
58,1,0.9208647754558477,0.13474358851943516
59,1,1.6160834483498592,0.5602454500777606
60,1,4.167719394933613,-0.1681551040578965
61,1,1.4227137407070856,0.5373648690732106
62,1,0.5170201828134606,0.02308212295186761
63,1,0.4352222909351056,0.0879030803819132
64,1,0.15885768129275332,0.04134439987017384
65,1,0.6837880930502762,0.13072882507369532
66,1,0.271370056724936,0.11548343874894426
67,1,0.054006268115335855,-0.004727440734930304
68,1,1.0432540599368654,0.20270104152814575
69,1,0.12028937725158872,0.058234715748344004
70,1,0.5299618908038772,0.2031026652915874
71,1,0.45431160026656325,0.19891549876886305
72,1,0.2252993240465292,0.014966313972811987
73,1,0.18203392116056158,0.09540710611029364
74,1,0.11220391301813637,0.009150774889108287
76,1,0.4183776454497759,0.10653370292142346
77,1,0.0801693111322285,0.027587251368950814
78,1,0.04944316098776641,0.00818315963494867
79,1,0.014387760805451625,0.00018986356494879306
80,1,0.5405136086330986,0.14736530912458043
81,1,0.041690928626031167,0.02142823097257252
82,1,0.09953854568219926,0.04114720335117888
83,1,0.1296257748985179,0.03470713754587134
84,1,0.03676742290509199,-0.04490463839044791
85,1,0.10402846632052518,0.008188542615475355
86,1,0.6398336567047607,-0.0047739153405139305
87,1,0.12192218983840766,0.029790466373735978
88,1,0.11720867511755026,0.06339716034417035
89,1,0.09391705523365339,0.06186902939938772
90,1,0.10793879040790819,0.0658539964016392
91,1,0.4748551072862479,0.06033376215909058
92,1,0.31510890741034836,0.05540974591390393
93,1,2.4508249072254356,0.2111193668884785
94,1,0.16644811276467222,0.013105243768055106
95,1,1.1110808784623065,0.3317906233362214
96,1,0.023491606565240054,0.008392539068906513
97,1,0.14162204104115528,-0.0022218190002075366
98,1,0.15928503004072014,0.046554484329309705
99,1,0.19224776728976892,0.06514293414957315
100,1,2.835712677167618,0.3554374446911908
101,1,0.3314530465869548,0.06532942365616547
102,1,0.33085215187613026,0.17594505212847317
103,1,0.6942044247435278,0.12326331691253316
104,1,1.3433565694821428,0.1688288037256722
