ind,pt,pf
1,-2.5587523670963432,2.5614635639796965
10,0.12381475483355939,-0.12378244739985711
11,0.08980235273529603,-0.08979725388355317
12,0.08980235273529603,-0.08979725388355317
2,-0.0012621075987985437,0.0012621118549411225
3,-0.0012621075987985437,0.0012621118549411225
4,-0.0012621075987985437,0.0012621118549411225
5,-5.683807454818649e-5,5.6838082623965314e-5
6,3.7301479850987493,-3.7090923634347055
7,0.14119265968201042,-0.14118129132621823
8,0.14119265968201042,-0.14118129132621823
9,0.12381475483355939,-0.12378244739985711
