ind,status,pd,qd
1,1,0.3193188004204391,0.26975297351891125
2,1,0.4142566736648803,0.29963724181125595
3,1,0.4264704176697705,0.29864973017013446
4,1,0.42420851110320856,0.3045073852995233
5,1,0.4025518595689629,0.08087564550254368
6,1,0.00665667695311094,0.0
7,0,0.0,0.0
8,1,0.3861758516165971,0.2899551088519037
9,1,0.38374090715251874,0.291742848371847
10,1,0.3864739594200063,0.2914957298972424
11,1,0.39648164311884093,0.2934596941521483
12,0,0.0,0.0
13,1,0.0004899419630877604,0.00046433226829074674
14,1,0.0,-0.1722670905874155
15,1,0.000923912269006184,0.0009081031302765052
16,1,2.0737029011337578,-0.04826276135297786
17,0,0.0,0.0
18,1,0.21521017793199065,0.12160211324620694
19,1,0.20430510713180464,0.1278222540306503
20,1,0.21803432069041825,0.12386651741676556
21,1,0.0011067706696322695,0.0010259430481819932
22,1,0.0010280908184132074,0.0010649771456647174
23,1,0.0010690428476067115,0.0010877541786799287
24,1,0.0010500729669303162,0.0010921486731002709
25,1,0.0010784938277119752,0.0011101485198701298
26,1,0.001108085224797568,0.0010358476462076426
27,1,0.3698161517297974,0.3047520354783475
28,0,0.0,0.0
29,1,0.011976674595421519,0.008610868279962349
30,1,0.01314188659351865,0.008574619547556927
31,1,0.011365925988336514,0.006953530900784952
32,1,0.01102648350355162,0.006876266024677133
33,0,0.0,0.0
34,0,0.0,0.0
35,0,0.0,0.0
36,1,0.4379609134571444,0.053801544201651605
37,1,0.08444059246692102,0.02835367984905926
38,0,0.0,0.0
39,1,0.0005091435758371618,0.0005133341730767454
40,1,0.0005264887473345167,0.0005600095143936638
41,1,0.00044600374391345513,0.0004768727803256828
42,1,0.0004551817877052357,0.00045092436787733754
43,1,0.0004467853724841449,0.0004566088200899008
44,1,0.30870656527888685,0.17542651447019184
45,1,0.32805669792981823,0.1711009742703174
46,1,0.2105455236669267,0.1057986681481115
47,1,0.0012263436035125452,-0.020231734751707652
48,1,0.6118374661933438,-0.12224755323594057
49,1,0.5522970773836723,-0.08710021695554909
50,1,0.009047707596852294,0.006278236781344805
51,1,0.549282372767669,-0.07076815985029303
52,1,0.16772901082231398,0.06039577527770796
53,1,11.369913696154146,3.219622047944758
54,1,0.002540648893548336,0.004719316319773155
55,1,3.538007962978756,0.2944550160193786
56,1,0.21110426815407185,-0.04711367933336003
57,1,3.3102855583332986,1.2583664327028707
58,1,1.639823903304781,0.23994376064808828
59,1,2.877829990866427,0.99765340714708
60,1,7.421638950947972,-0.2994410975925775
61,1,2.533488153476991,0.956908962736999
62,1,0.9206802962452663,0.041103338909619556
63,1,0.7750192372959028,0.15653283329577647
64,1,0.2828847730422496,0.07362376863784471
65,1,1.2176511575480486,0.23279449699949284
66,1,0.483240446935806,0.20564637538949077
67,1,0.09617130738872612,-0.008418359052509034
68,1,1.857767818143952,0.36095854894448137
69,1,0.21420451882650948,0.10370108775093712
70,1,0.9437261577853281,0.3616737378245217
71,1,0.80901239956428,0.35421746852843317
72,1,0.4012002921786448,0.0266511653514302
73,1,0.32415571003204163,0.16989557784675674
74,1,0.19980638147483623,0.01629518230783972
76,1,0.7450232454350295,0.18970919207072728
77,1,0.1427609744775275,0.049125816761629526
78,1,0.088045584328655,0.014572107796505729
79,1,0.025620910596924496,0.00033809829680537986
80,1,0.9625160600364151,0.262419806752584
81,1,0.07424084744483461,0.038158181625489965
82,1,0.17725261174102902,0.07327261223126334
83,1,0.23083024764170298,0.06180450732827001
84,1,0.06547334695568054,-0.07996364000942784
85,1,0.18524800844085787,0.014581693503738708
86,1,1.139379583591943,-0.00850111840129069
87,1,0.21711213912087593,0.0530491774170287
88,1,0.20871857872650126,0.11289407707288401
89,1,0.16724217953054318,0.11017286792532616
90,1,0.1922112923877163,0.1172690717527969
91,1,0.8455951148189842,0.10743895086638146
92,1,0.5611281181430285,0.09867054126452535
93,1,4.364290363580841,0.37594942656257346
94,1,0.2964013840537719,0.023337076802459545
95,1,1.9785499799418944,0.5908339742605516
96,1,0.04183252416582327,0.014944958848924942
97,1,0.2521925198182716,-0.003956489598110094
98,1,0.2836457715195955,0.08290159233361859
99,1,0.34234394947149693,0.11600285231563963
100,1,5.049676733070792,0.6329428961441816
101,1,0.5902328366805272,0.11633494228017782
102,1,0.5891627973691725,0.3133129964773091
103,1,1.2361999718263337,0.21950034235346402
104,1,2.3921733918075656,0.30064078385304954
105,1,0.5155259358053285,0.17064165080427368
106,1,3.5943190987901534,1.0309760941176982
107,1,0.05732500910266153,-0.026655744989492525
108,1,0.014190438608147685,-0.02055642668222385
109,1,0.4709219005580376,0.14417358014393217
110,1,0.046255618391365105,0.012755238570229125
111,1,0.8225526440111628,-0.07469779174246684
