ind,pt,pf
1,-3.2936272897014547,3.298122170938947
10,0.5805232998282276,-0.5798130772265311
11,0.2103194039294672,-0.2102914369802815
12,0.2103194039294672,-0.2102914369802815
2,0.0006617770500406407,-0.000661775755197852
3,0.0006617770500406407,-0.000661775755197852
4,0.0006617770500406407,-0.000661775755197852
5,0.0018336338858912704,-0.00183362594969667
6,1.946813939218794,-1.9410785232172016
7,0.44622631900058984,-0.4461127717932436
8,0.44622631900058984,-0.4461127717932436
9,0.5805232998282276,-0.5798130772265311
