ind,va,qb_ac_pos_vio,vm,qb_ac_neg_vio
100,-0.04062853621853455,-9.975183327361441e-9,0.9281530715151229,-9.97469382088432e-9
1000,-0.2547744477294484,-9.976187149724938e-9,1.0160715991500766,-9.973557144429308e-9
10001,-0.01391120964202503,-9.974961051957248e-9,0.9292054470702176,-9.974920844617857e-9
10002,-0.16554329263263592,-9.974973936693388e-9,0.9637509283601802,-9.9749079051404e-9
10003,-0.1557493263625989,-9.974973335380205e-9,0.946827734197657,-9.974908509601825e-9
10004,0.16118682277490412,-9.974760226420698e-9,0.9975132608339207,-9.975119132342725e-9
10005,0.16757289494065675,-9.974783086683638e-9,0.9975506648933744,-9.975096877569866e-9
10006,0.06055094951838496,-9.974958348293928e-9,0.9928923696553398,-9.974923556385098e-9
10007,0.06052816872382048,-9.97495910186095e-9,0.9901243788368418,-9.974922800677153e-9
10008,0.38911689477597833,-9.97492078496827e-9,1.06873196231238,-9.974961111415444e-9
10009,0.3892551201787324,-9.974920911720576e-9,1.068825981681992,-9.97496098506916e-9
1001,0.1519491541110854,-9.97596581396916e-9,0.9550253763338261,-9.973824820043133e-9
10010,0.5680595889326153,-9.974947500183548e-9,1.0496786346551785,-9.97493442523694e-9
10011,0.5776162665949879,-9.974947281278332e-9,1.0506557010692512,-9.97493464436688e-9
10012,0.5752467923274711,-9.974947300948872e-9,1.050519838131394,-9.97493462467646e-9
10013,0.003906723482982529,-9.97500792376426e-9,1.1000000108743333,-9.974873645305305e-9
10014,0.01574785786927048,-9.975007018880347e-9,1.1000000108750465,-9.974874559872532e-9
10015,0.5170178005021532,-9.974950559146923e-9,1.0315190131081735,-9.974931362331604e-9
10016,0.5137449517788019,-9.974950826287675e-9,1.0308612875669452,-9.974931094775537e-9
10017,0.5202448425684267,-9.974950057434602e-9,1.032451374122641,-9.974931864793067e-9
10018,0.528790334376261,-9.974949634630602e-9,1.033188256241295,-9.974932288197119e-9
10019,0.12228433737992266,-9.97492739552757e-9,1.0297006074981834,-9.974954518625365e-9
10020,0.12135813626801031,-9.974926586857382e-9,1.0296513293434628,-9.97495532549487e-9
10021,0.1813835515671083,-9.975089435378487e-9,1.0512325488359426,-9.974790713019836e-9
10022,0.18234656458639664,-9.975089987810586e-9,1.0508326909257875,-9.974790147233746e-9
10023,-0.16426249583565777,-9.975021251802782e-9,1.047527027838703,-9.974860159240543e-9
10024,-0.16190260761862965,-9.975021094863033e-9,1.0480522435693458,-9.974860318209081e-9
10025,-0.2047468311462446,-9.974923235733159e-9,0.9694761988904521,-9.974958668048544e-9
10026,-0.2042693922193999,-9.974923241691199e-9,0.9695637881443522,-9.974958662107328e-9
10027,0.5009705392856283,-9.974940940293133e-9,0.9943557570407558,-9.974940988538338e-9
10028,0.4586607572756603,-9.974940942516606e-9,0.9962316952148869,-9.974940986314872e-9
10029,0.11614671764974366,-9.97494230089759e-9,1.0010342903228953,-9.974939627791353e-9
1003,0.07545391650581466,-9.978822686131196e-9,0.8999999900755712,-9.969316860786768e-9
10031,0.5516096073536456,-9.974941586811865e-9,1.000282969499475,-9.974940341988733e-9
10032,0.5518907986444614,-9.974941587397426e-9,1.0002962285322228,-9.974940341403115e-9
10033,0.5505501682244841,-9.974941590449146e-9,1.000184996131942,-9.974940338351092e-9
10034,0.4592218264665161,-9.9748933398848e-9,1.0503579804570897,-9.974988408611956e-9
10035,0.46140275415473464,-9.97489391688219e-9,1.0485538072055145,-9.974987835949732e-9
10036,0.46227702218114775,-9.97489425447159e-9,1.048881447270929,-9.974987500872382e-9
10037,0.449003636473176,-9.974941157112303e-9,0.9864357615329361,-9.97494077171625e-9
10039,0.5512444210211697,-9.974944019885098e-9,1.0367361837137428,-9.974937908201127e-9
1004,-0.3249162547978494,-9.976490386612706e-9,1.048925358329573,-9.973172900302303e-9
10040,0.5358072359300189,-9.974944894291985e-9,1.034758858588645,-9.974937033306543e-9
10042,0.5399576605736336,-9.97494464015252e-9,1.034401767379424,-9.974937287600344e-9
10043,0.5383875040754821,-9.974944712831094e-9,1.034739518420932,-9.974937214878688e-9
10045,0.4185276345244071,-9.974934376659159e-9,1.0101905382683725,-9.974947548710474e-9
10046,0.4177971649061126,-9.974934317208868e-9,1.0090825662963292,-9.974947608098017e-9
10047,0.6013028583427644,-9.974940626592638e-9,1.0110572822994286,-9.97494130222977e-9
10048,0.6014661227139891,-9.974940628844472e-9,1.0110929040334038,-9.974941299978058e-9
10049,-0.3880187947968058,-9.977002459679092e-9,0.9868385597940039,-9.972473493457488e-9
1005,-0.32413533930541094,-9.976489217887577e-9,1.0487102017939556,-9.973174421979839e-9
10050,-0.38125789789923553,-9.976986124285796e-9,0.9889880929979821,-9.972496859858304e-9
10051,-0.35193381268977264,-9.976694102949156e-9,1.0036659889345119,-9.97290261926115e-9
10052,-0.3377513869445921,-9.976669101565839e-9,1.008242575868476,-9.972936338721438e-9
10053,-0.30860066346127074,-9.976668487646063e-9,1.0036924072368918,-9.972937164753896e-9
10054,-0.30170542211097706,-9.976652801506983e-9,1.0061145236847624,-9.972958238738715e-9
10055,-0.2518998802189863,-9.976481996206283e-9,0.9760649069788296,-9.97318381741345e-9
10056,-0.2625735754404493,-9.976508019949688e-9,0.9711876500141859,-9.973149902359519e-9
10057,-0.029840178245043175,-9.97505155317814e-9,1.0826792635881346,-9.974829390876484e-9
