ind,pt,pf
1,-0.3823135658772521,0.3823739844708952
10,0.9921181520299821,-0.990043803620874
11,0.5802018271040459,-0.5799889958097275
12,0.5802018271040459,-0.5799889958097275
2,-0.06413548194685131,0.06414585371382459
3,-0.06413548194685131,0.06414585371382459
4,-0.06413548194685131,0.06414585371382459
5,-2.4326882562331257e-6,2.4326882710280558e-6
6,14.491425856029263,-14.173637357594
7,9.234008421558318,-9.185385142271429
8,9.234008421558318,-9.185385142271429
9,0.9921181520299821,-0.990043803620874
