ind,pt,pf
1,4.653831840815381,-4.644882190848635
10,1.2953769508699893,-1.2918406665300963
11,1.9334700461573884,-1.9311065709385937
12,1.9334700461573884,-1.9311065709385937
2,-0.02622929256303201,0.026231027013341422
3,-0.02622929256303201,0.026231027013341422
4,-0.02622929256303201,0.026231027013341422
5,0.00020187984370154542,-0.00020187974190302713
6,7.896626567302486,-7.802264132402966
7,2.1179873424850286,-2.115429284106094
8,2.1179873424850286,-2.115429284106094
9,1.2953769508699893,-1.2918406665300963
