ind,va,vm
100,-0.13677831723082318,1.0299091808049423
1000,-0.4964139135077487,1.0058953753860433
10001,-0.01612327623019454,1.0336240044421852
10002,-0.17814381043516425,1.1000000104583527
10003,-0.16883568789160697,1.0582002136350963
10004,-0.048447857898662045,1.100000004300979
10005,-0.04538185913456966,1.100000010099183
10006,0.03116809247994364,1.0148965422142144
10007,0.025636765833106766,1.0146047109364842
10008,-0.00228716155807534,1.042683677470498
10009,-0.0021767491534927168,1.0423259649286898
1001,-0.07823754906352683,1.009375401941816
10010,0.2553658767011075,1.0301343947345598
10011,0.26467603050869287,1.0286605469835375
10012,0.2625807365951372,1.0289488418480925
10013,-0.10879945504740954,1.1000000104015215
10014,-0.10219058257420603,1.1000000106569683
10015,0.1916204753682868,1.0280565130094002
10016,0.18833232236862507,1.0289564464351184
10017,0.19471114657426905,1.0269699350064756
10018,0.20330749531442985,1.0250121586277963
10019,-0.16212928459595138,1.0120019218999263
10020,-0.16288961504661117,1.011964094354462
10021,-0.08614078255203461,0.9893245542337027
10022,-0.08527852643974124,0.9889874278924888
10023,-0.24840840467009964,1.0307170485902424
10024,-0.24647511243692416,1.0311390856211424
10025,-0.1846073630534107,0.9527717894956634
10026,-0.18421533878814048,0.952842354187036
10027,0.08731938661916208,0.9989111472446094
10028,0.07573202041480406,0.9862017244612976
10029,-0.20423154803278779,0.9960222405077174
1003,-0.1257449169675717,0.9863498718783308
10031,-0.2289335130561196,1.0020293251729038
10032,-0.22870280584060468,1.0020732432053725
10033,-0.229797164747467,1.0018240251713513
10034,-0.26758873309817033,0.9882820075117601
10035,-0.26557654431073796,0.9865785054314955
10036,-0.264744325390487,0.9868401144720989
10037,-0.23701207211146555,0.9418958492787354
10039,0.199556532264504,1.0135987980817618
1004,-0.524285399174606,0.9903654027427667
10040,0.1833847814453814,1.0137253859607493
10042,0.18769409467361012,1.0132784843088183
10043,0.1860673998418339,1.013526103196519
10045,0.006621584873027989,0.9919456602545083
10046,0.006347284119058152,0.9914089441880541
10047,-0.18449658719988202,1.0349722964774668
10048,-0.18411236308050016,1.0362857024550582
10049,-0.5175996619492461,0.9976556858164798
1005,-0.523790614302617,0.9903776524993552
10050,-0.5126089515466581,0.9989532281090387
10051,-0.48996608650997786,1.0115508244184226
10052,-0.4793618629246382,1.0145619532571002
10053,-0.48694798053963484,1.0101724847890563
