ind,pt,pf
1,1.616173460875852,-1.615090673539984
10,1.1336622693288994,-1.1309461667867757
11,2.1264344110548756,-2.123567146240746
12,2.1264344110548756,-2.123567146240746
2,-0.0006414018430747539,0.0006414030944730453
3,-0.0006414018430747539,0.0006414030944730453
4,-0.0006414018430747539,0.0006414030944730453
5,0.0019856212216680354,-0.0019856113917448544
6,2.8668587674140316,-2.8543881095741614
7,3.900435600945999,-3.891735478216964
8,3.900435600945999,-3.891735478216964
9,1.1336622693288994,-1.1309461667867757
