ind,shunt_bigM
100,1.0000000057641443
101,1.0000000056033955
102,-5.379128220702443e-9
103,1.0000000052037101
104,1.0000000052550646
105,1.000000005332861
106,-5.620297214019524e-9
107,-5.722115018525849e-9
108,1.0000000056727303
109,1.0000000055100116
110,-5.27155753829674e-9
111,-5.441992582132375e-9
112,1.0000000058424
113,-5.636500720543179e-9
114,-5.6789524568686585e-9
115,-5.52303537814275e-9
116,-5.514070808240154e-9
117,1.0000000055716465
118,-5.4240249897429455e-9
119,-5.359316713014124e-9
120,1.000000005370217
121,1.000000006235872
122,-5.362549092893731e-9
123,-5.163034037478193e-9
124,1.000000005448597
125,-4.785919837863044e-9
126,1.0000000055281337
127,1.0000000054810012
128,1.0000000032629828
129,-5.722713903936438e-9
130,-5.389767881304416e-9
131,1.0000000055349167
132,1.0000000055436595
133,-5.459103996440972e-9
134,1.0000000053483362
135,1.0000000054266482
136,-5.712821812749933e-9
137,1.0000000054272329
138,1.0000000054840519
139,1.0000000055273712
140,1.0000000057792924
141,-5.364112501681399e-9
142,-5.38549924655255e-9
143,1.0000000052780593
144,1.0000000056111544
145,1.0000000055040075
146,1.0000000054851426
147,-5.412333382997853e-9
148,-5.4383566275969405e-9
149,1.0000000049167999
150,1.4327838946828689e-8
151,-6.6003713003579744e-9
152,1.0000000051013938
153,1.0000000053775535
154,1.0000000054165903
155,-5.272245826902974e-9
156,1.0000000050638616
157,1.0000000052733018
158,1.000000003695368
159,1.0000000049321722
160,1.0000000038765238
161,1.0000000065725092
162,1.0000000043380317
163,1.0000000053863858
164,1.000000006059573
165,1.0000000056127518
166,1.0000000056199096
167,1.000000005118178
168,1.0000000054545455
169,1.0000000054775138
170,1.000000005474329
171,-9.812410016361803e-10
172,1.000000005834781
173,-5.296731779494458e-9
174,1.0000000061795844
175,-5.4255829237949185e-9
176,-5.370840735634561e-9
177,-5.463524485124925e-9
178,-5.463498484093295e-9
179,-5.459204118319547e-9
180,-5.459304620255759e-9
181,-5.461019450353906e-9
182,-5.9174357469432724e-9
183,-5.448515256130463e-9
184,1.000000005454549
185,-5.451818758539573e-9
186,1.0000000055141762
187,1.0000000060715315
188,-5.456365603830169e-9
189,-5.468345848537128e-9
190,-5.7152003338291265e-9
191,-4.512792037548288e-9
192,-5.477956097674499e-9
193,1.0000000061439651
194,1.0000000060652148
195,-5.310380849499191e-9
196,-5.460898406587469e-9
197,-6.1415549030917075e-9
198,-5.793198002560744e-9
199,1.0000000053263194
200,-5.442162968807648e-9
201,-5.350843505394427e-9
202,-5.458204522308742e-9
203,-5.453631679314754e-9
204,-5.453397597412663e-9
205,-5.453572735878258e-9
206,-5.4550173906733554e-9
207,-5.455988138277483e-9
208,1.0000000055852272
209,-5.463543131990942e-9
210,-5.494981398364819e-9
211,-5.461712811146687e-9
212,-5.494143470265672e-9
213,-5.475624332107233e-9
214,-5.462893252425697e-9
215,-5.456200772594722e-9
216,-5.471532915743179e-9
217,-5.458051015048693e-9
218,-5.7947275751289595e-9
219,-5.455253319544219e-9
220,-5.782476660742165e-9
221,-5.4695363586572266e-9
222,1.0000000054975902
223,-5.429318543057004e-9
224,-5.435129801536011e-9
225,-5.5317135647352035e-9
226,-5.527614680640001e-9
227,-5.484482467702086e-9
228,-5.514165560666693e-9
229,-5.427284549268758e-9
230,-5.4545455281511174e-9
231,-4.832324899343603e-9
232,-4.866280294797842e-9
233,-5.316675173124048e-9
234,-5.4498731267033995e-9
235,-5.4508291056908235e-9
236,-5.537096830610583e-9
238,-5.4001506004217285e-9
239,-5.397409489020569e-9
240,-5.346417355519846e-9
241,-5.338253245390175e-9
242,-5.417624666902446e-9
243,-5.490864356258804e-9
244,-5.2033910175204895e-9
93,-5.698813953640988e-9
94,-5.67968804287732e-9
95,-5.4743264836708e-9
96,-5.4470608254188585e-9
97,1.000000005672685
99,1.000000005702004
