ind,pt,pf
1,-2.3343131699527975,2.3365691850424803
10,0.17061179668990054,-0.17055045234688054
11,0.1654770819448476,-0.16545976952660213
12,0.1654770819448476,-0.16545976952660213
2,0.0006617762571944673,-0.0006617750156793002
3,0.0006617762571944673,-0.0006617750156793002
4,0.0006617762571944673,-0.0006617750156793002
5,-2.779127382823676e-5,2.77912757590348e-5
6,4.383024806936987,-4.353953550616055
7,0.35190206084117504,-0.3518314439289646
8,0.35190206084117504,-0.3518314439289646
9,0.17061179668990054,-0.17055045234688054
