ind,qf,qt,tm,ta,pt,pf
1,-0.01758046308236847,0.006531678280770441,1.0,0.0,-0.19724898711870792,0.19807754394620972
10,5.318826634580642,-5.1350638259119155,1.0,0.0,9.245628894697631,-9.210712377997087
100,0.013440734868628424,-0.030299579716580902,1.0,0.0,0.292950250187503,-0.28865981725477297
1000,-0.9946882460474836,1.0262376180213335,1.0,0.0,3.10275918860664,-3.090522106167579
1001,0.08652309884587424,-0.10503852772326133,1.0,0.0,-1.1797845726883927,1.1813550658025764
1002,-0.3424574457291174,0.35956091940689844,1.0,0.0,2.224341275341931,-2.2144526129594477
1003,-0.6585856026430037,0.6329334435602868,1.0,0.0,1.7584580779479024,-1.7570320088369846
1004,1.14442852662536,-1.214309901648056,1.0,0.0,4.461540935821628,-4.452034023383758
1006,-0.12955573562500136,-0.014206742630264644,1.0,0.0,-1.5298144863167003,1.538286236076735
1007,-0.12641978475552773,0.08399362296675147,1.0,0.0,-1.9085957079393594,1.9111647683565998
1009,-0.9280638400544411,0.19625700069307497,1.0,0.0,-0.44422956326547053,0.44522382807052086
101,-0.0525378325211071,0.037477302243939574,1.0,0.0,-0.17889578620259813,0.1800807405706773
1010,-0.015772365239333865,-0.2460069141757944,1.0,0.0,3.1641044310094064,-3.145912499097483
1013,-0.15958315811675255,-0.03119828308367287,1.0,0.0,-1.7890647119205383,1.7922228603999986
1014,-0.0990534371473821,0.018194739965672255,1.0,0.0,1.85067804487688,-1.8462192810787879
1015,-0.1187428199871083,-0.09980272632267086,1.0,0.0,-0.6659306835253936,0.6665331113815697
1017,1.359997358916217,-1.4900201549095684,1.0,0.0,7.9315588447600405,-7.868604724141336
1019,2.6596452419686885,-2.4496061629146757,1.0,0.0,10.713476053566835,-10.659308903343291
102,0.7054374953549581,-0.9343249043754052,1.0,0.0,3.239472120618691,-3.1960954589866635
1020,0.17553778774246775,-0.1820281897581781,1.0381898438324821,0.0,-0.24244950075252522,0.24248075875653605
1021,0.2087705844565856,-0.24328310164625455,1.0,0.0,0.43753002077152714,-0.43724149585686906
1023,-0.2087705844565856,0.17828732487888221,1.0,0.0,-0.4370012627129654,0.43724149585686906
1025,-0.018501040343600377,0.018588118343495896,1.0,0.0,0.06289934853667667,-0.06265522986174213
1026,-0.01658777561533006,0.015568081689110653,1.0,0.0,-0.012486932849977893,0.012493440376544183
1027,0.01658777561533006,-0.018136903289818054,1.0,0.0,0.012506379112495494,-0.012493440376544183
1028,-0.036238573791719755,0.05175461356512046,1.0,0.0,-0.831989733792161,0.834771331866066
1029,-0.06280915710464512,0.09042927100756663,1.0,0.0,-1.1168154448498568,1.121485677125868
103,-3.356483814920245,0.7307877090206568,1.0,0.0,-2.791713230533965,2.7963143328927034
1030,0.0059256896048705925,-0.006126860141390835,1.0,0.0,0.006483738777145043,-0.0064836613564434745
1031,0.008495530632437041,-0.008693683318576808,1.0,0.0,0.006599700732842688,-0.006599580977513288
1032,0.15850748059651557,-0.24273616405958923,1.0,0.0,0.22241739527415455,-0.22216326600716943
1033,-0.3065714676080779,0.1398393674069764,1.0,0.0,-0.37412754957974126,0.37518467707255526
1034,0.0303716323377754,-0.25605481561146837,1.0,0.0,0.09582989605649217,-0.09560512583363698
1036,-0.05805541979010993,-0.18573603708624223,1.0,0.0,-0.5311597705657434,0.5318205649886539
1038,-0.40320034474970956,-0.056657267420339094,1.0,0.0,-1.0489568185497467,1.0675365695052526
1039,-0.3333359563666422,0.18417671538596345,1.0,0.0,-0.46259357235346504,0.46456612155455534
104,0.6152253603937831,-0.7025588119510339,1.0,0.0,-0.14944930009789223,0.14970692853168843
1040,-0.40601607862309536,0.12411895761793439,1.0,0.0,-0.4879463692419052,0.4916568988643366
1041,0.15445989250430425,-0.21176983840106423,1.0,0.0,0.5151950229116736,-0.5145670357712466
1042,0.038642172631037836,-0.20730717204487237,1.0,0.0,0.21507885111414482,-0.21466893690031383
1043,-0.1931020651353421,0.00788000408412329,1.0,0.0,-0.7247727737444681,0.7292359726715604
1044,-0.1518842800760446,-0.063139060386045,1.0,0.0,-0.5059837485396202,0.5080475058569611
1045,-0.17654255222400192,-0.1085626107344603,1.0,0.0,-0.6380525804731408,0.6425861779335915
1046,-0.20417442235307123,-0.006127505278620724,1.0,0.0,-0.7663444746715926,0.771067709597168
1047,0.17092508260878125,-0.27806805520810224,1.0,0.0,0.5621697620338069,-0.5606892986974124
1048,-0.2588340477125776,0.14703166818858227,1.0,0.0,0.5451887505993445,-0.5446959909866503
1049,-0.07888034392147746,0.031936406187823334,1.0,0.0,-0.5122347160260967,0.5126734696161247
105,0.1240343432108135,-0.1419555860519269,1.0,0.0,2.527159910560807,-2.5254904225765626
1050,-0.060371634548437504,-0.006888736947005743,1.0,0.0,0.4181460998633226,-0.4177337727380515
1051,-0.01695143662621859,-0.0037791535322517196,1.0,0.0,0.0390441276870292,-0.03900084794753817
1052,0.030339009946972802,-0.11312308459201516,1.0,0.0,-0.41550255653449647,0.4156903889685228
1053,-0.17124317898760436,0.03362799777046376,1.0,0.0,0.19475391296000083,-0.1945346648962746
1054,-0.02066824668795053,0.01939481922303917,1.0,0.0,0.0347320920204175,-0.034649126152701694
1055,0.019537652530803327,-0.020887436230211227,1.0,0.0,-0.004683902646612617,0.004705753123014556
1056,0.11599808400445462,-0.16841829754621065,1.0,0.0,0.4649129440493367,-0.46482095412323743
1057,0.12153692293433022,-0.45494120369667507,1.0,0.0,0.3656255028094895,-0.3629327926014427
1058,0.12543202754111812,-0.4594874317411838,1.0,0.0,0.3593692030105133,-0.35683832652026354
1059,-0.12153692293433022,-0.1849004945094442,1.0,0.0,-0.3616483170865201,0.3629327926014427
106,-0.6381657072276427,0.5478939947167126,1.0,0.0,-3.075264117019233,3.1344560468103144
1061,0.07211511865501337,-0.1576580538291572,1.0,0.0,-0.29852759849644833,0.2986353186241755
1062,-0.25369488614077434,-0.05741667453321194,1.0,0.0,0.26461256767981084,-0.26407581034926775
1063,-0.017617828780250363,0.004885188996339543,1.0,0.0,0.039862505058624244,-0.03983280282573831
1064,-0.06860886021234586,0.028792197711688037,1.0,0.0,-0.003069989553946437,0.003206873307381198
1065,0.06757102757736627,-0.08956147236093902,1.0,0.0,0.13189843026429787,-0.13081726422011064
1066,-0.015610350382597827,-5.077238916005633e-7,1.0,0.0,-9.926164096585098e-24,2.4599415500432594e-6
1067,-0.017119656393157965,-0.04916613192713078,1.0,0.0,0.029873000407425923,-0.029773949756208267
1068,0.016822951189569012,-0.033016257444024276,1.0,0.0,-0.10729518571626456,0.10777494526880131
1069,-0.07840094898163198,0.012603155908553576,1.0,0.0,0.009630836215155392,-0.009266519001902092
107,0.35005893034354385,-0.5072497674367057,1.0,0.0,1.1250561652666238,-1.1225821181061821
1071,0.2586447534259555,-0.2589138366988614,1.0,0.0,-0.3583657681043162,0.35915986249778753
