ind,shunt_bigM
100,1.0000000034081622
101,1.0000000003850902
102,2.5662014721766842e-9
103,1.0000000066628258
104,1.0000000036472239
105,1.000000007405136
106,-2.647374402332849e-9
107,-1.5742477113941244e-9
108,-4.698697289212803e-9
109,0.9999999939364793
110,4.2317394007942205e-8
111,2.4322368467797454e-9
112,1.0000000056750369
113,-3.035363314896733e-9
114,-2.7777620248946254e-9
115,-1.6983701314236148e-9
116,1.5668224433266994e-9
117,0.999999999681702
118,3.2245022690042513e-9
119,4.6967871207709525e-9
120,1.0000000064230388
121,1.0000000032714813
122,1.0000000034290966
123,1.0000000017890478
124,1.0000000073256659
125,0.999999993209925
126,1.0000000074515425
127,1.0000000075217175
128,1.0000000091296462
129,1.0000000066203143
130,2.25558828712317e-9
131,1.000000005640211
132,1.0000000076482904
133,1.0000000075682927
134,1.0000000089535293
135,1.000000007760843
136,1.0000000066777177
137,1.00000000774474
138,1.0000000059451486
139,1.0000000068916426
140,1.0000000076584972
141,1.0000000029642127
142,1.000000003051021
143,1.0000000069251695
144,1.000000008381531
145,1.000000003608154
146,1.0000000035857364
147,-7.425695496075869e-10
148,-3.659091001118427e-9
149,1.0000000095923827
150,1.0000000079931646
151,1.00000000886631
152,1.0000000085239082
153,1.0000000088130967
154,1.0000000074387043
155,-2.237584530618956e-9
156,1.00000000851649
157,1.0000000067264105
158,1.0000000092081425
159,1.000000009337054
160,1.0000000057664973
161,1.000000007527973
162,1.0000000091558663
163,-5.666711540627317e-9
164,1.000000006485926
165,0.999999999355744
166,0.9999999890955302
167,1.0000000092396153
168,0.9999999974704824
169,0.9999999967656185
170,0.999999996864832
171,1.0000000077170836
172,1.000000009208043
173,2.213934587744402e-8
174,0.9999999997462895
175,2.5270005097026386e-9
176,2.5638611161974407e-9
177,2.5059799984459423e-9
178,2.5060449556958256e-9
179,2.517314405849673e-9
180,2.517053135623097e-9
181,2.512914009072703e-9
182,2.529516542069242e-9
183,2.533374934206049e-9
184,0.9999999974704823
185,2.5297762051927594e-9
186,0.9999999979735514
187,0.999999997875405
188,2.536639510249048e-9
189,2.5292484007596616e-9
190,2.4396907526671576e-9
191,0.99999999662106
192,2.5180413066703594e-9
193,0.9999999985143772
194,0.9999999984506454
195,2.5888096580612694e-9
196,2.5323534145277244e-9
197,1.515889831990075e-9
198,2.3926103894592443e-9
199,3.2376129796959615e-9
200,2.565467494122733e-9
201,0.9999999959123581
202,2.5504378157726926e-9
203,2.555560015840505e-9
204,2.5494740753376067e-9
205,2.5394910845849e-9
206,2.533435907158561e-9
207,2.5407487484953522e-9
208,0.9999999962796468
209,2.516121025271742e-9
210,2.4345912584592663e-9
211,2.528751017121225e-9
212,2.4314050849885062e-9
213,2.47693934658877e-9
214,2.5314014822634455e-9
215,2.5308838635226343e-9
216,2.493807589991642e-9
217,2.5356240509670002e-9
218,1.6673045987778047e-9
219,2.5357788135922526e-9
220,1.701406977252106e-9
221,2.502759785911305e-9
222,0.9999999971984121
223,2.596141268273822e-9
224,2.5808321935571377e-9
225,2.1433617591430044e-9
226,2.349658936888538e-9
227,2.4532102505934563e-9
228,2.3903149587706454e-9
229,0.999999997499764
230,2.529517616218366e-9
231,0.9999999973011251
232,0.9999999973241204
233,0.999999997205473
234,2.5004520361374127e-9
235,2.499920118586963e-9
236,2.4362084499530986e-9
238,2.595551788809482e-9
239,2.59863676402885e-9
240,0.9999999972219099
241,2.80823275294693e-9
242,2.7599523014002076e-9
243,0.9999999974853178
244,4.320365046033913e-9
93,2.6596274187672258e-9
94,2.812983597898889e-9
95,2.502515668456935e-9
96,2.546478688826698e-9
97,0.9999999975490753
99,1.0000000033806205
