ind,pt,pf
1,0.7652159803584941,-0.7649740141176665
10,1.0778122624592283,-1.0753640950843246
11,1.0901409077330866,-1.0893895588056515
12,1.0901409077330866,-1.0893895588056515
2,-0.05005103028993972,0.050057346446884574
3,-0.05005103028993972,0.050057346446884574
4,-0.05005103028993972,0.050057346446884574
5,-4.12257070842561e-5,4.122571133306665e-5
6,14.491425855943909,-14.173637357489582
7,9.234008421780372,-9.185385142525817
8,9.234008421780372,-9.185385142525817
9,1.0778122624592283,-1.0753640950843246
