ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,0.04514742912472501,-0.057967208113463405,1.0,0.0,0.12646359784510616,-0.12609114565242358,,
10,2.5762324315792737,-2.23344724038025,1.0,0.0,12.928123233047398,-12.876645147180529,,
100,0.04472557965245644,-0.05975430201547461,1.0,0.0,0.37679600464516344,-0.37045417436383843,,
1000,0.6841020088881081,-0.7186498027102635,1.0,0.0,1.77080340497063,-1.767122561955644,,
1001,-0.5652623915694786,0.5564275194133546,1.0,0.0,-1.793743042251424,1.7973001311087682,,
1002,0.09085871002988796,-0.0578804440844551,1.0,0.0,2.698597417744699,-2.6857204978725893,,
1003,1.3113018634671476,-1.3371820068401006,1.0,0.0,1.262425296853113,-1.2610517414498554,,
1004,0.4059742333416936,-0.3688896858070542,1.0,0.0,7.324335019345362,-7.303630543014491,,
1006,-0.2773870471454954,0.11818317546713682,1.0,0.0,-1.8360152214114218,1.8466778994900215,,
1007,-0.29380136957565484,0.24811448005004155,1.0,0.0,-2.292914879606825,2.296163359222067,,
1009,0.48131980012945214,-1.1612580068252716,1.0,0.0,-2.6279630779692047,2.641074501825328,,
101,-0.08729601612790791,0.07216048822117975,1.0,0.0,-0.25011114680462654,0.25222906395722217,,
1010,0.036022494289747846,-0.35875432569787163,1.0,0.0,3.455123525968041,-3.4364022604738924,,
1013,-0.22351075796735112,-0.001595813667049209,1.0,0.0,-1.9543424141486916,1.9575888132709185,,
1014,0.048146912730993974,-0.13642375235747636,1.0,0.0,2.2296398674186633,-2.224045289917697,,
1015,-0.15178541588415662,-0.10457620824422875,1.0,0.0,-0.7275158682976761,0.7281341335519306,-9.95276675355501e-9,-9.956195056405156e-9
1017,1.8546548856248783,-0.7553602025210414,1.0,0.0,13.851355700879765,-13.674371913817872,,
1019,1.0210703669644041,-1.2231801820485586,1.0,0.0,7.1660493672577426,-7.144115218448721,,
102,-0.6176658964176542,0.5055765571504262,1.0,0.0,3.9908926670253635,-3.9313902054024132,,
1020,0.19153459424386446,-0.19886986843833623,1.0208844771433356,0.0,-0.2648815128549784,0.2649149277609522,,
1021,-0.050953544382795514,0.057021981006867006,1.0,0.0,2.565974734285372,-2.5589533746216846,,
1023,0.05095354438279457,-0.03975831068136858,1.0,0.0,-2.552734284732886,2.5589533746216846,,
1025,-0.021850863358829197,0.022075094560629033,1.0,0.0,0.07432246308629437,-0.07399966926178168,,
1026,-0.008715451801485622,0.007595383423174072,1.0,0.0,-0.01097051379482003,0.010973216466439535,,
1027,0.008715451801486928,-0.01042369002718231,1.0,0.0,0.010978732422588495,-0.010973216466439535,,
1028,0.1258322866450013,-0.11241712720690217,1.0,0.0,-0.8077425634559224,0.8101636881372439,,
1029,0.2112591648777559,-0.18415203221272128,1.0,0.0,-1.147557472930011,1.1521488351521443,,
103,-3.153483302916178,0.5224988887626285,1.0,0.0,-3.0740628599409305,3.0789765121644668,,
1030,-0.017772699518720014,0.01760719852511205,1.0,0.0,0.028883142253259324,-0.028881962647981818,,
1031,-0.016056981701253293,0.01589450858214652,1.0,0.0,0.02939946832470766,-0.0293982756369927,,
1032,0.12055181594053185,-0.18619977310669178,1.0,0.0,1.271988053342719,-1.2678199307087006,,
1033,-0.09892599490213828,-0.010913092484003826,1.0,0.0,-1.4873471875018383,1.4986780720055235,,
1034,0.02067520656206243,-0.23535051445062197,1.0,0.0,0.9322678062793459,-0.9263792468246766,,
1036,-0.09553517367716431,-0.1784086905351854,1.0,0.0,-0.7085399564184588,0.709567060374831,,
1038,-0.43516724667005785,-0.07080394131620674,1.0,0.0,-1.239001066247369,1.261842829991405,,
1039,-0.16703844386637437,0.32326035201439185,1.0,0.0,-2.7992814660963754,2.849892026718458,,
104,-0.8837755887144026,0.8008621969154107,1.0,0.0,0.3402523370923913,-0.3397750636278066,,
1040,-0.1570786399160323,0.2748168220929159,1.0,0.0,-2.45288061925419,2.5207699687763614,,
1041,-0.1621805780504252,0.09649083104787191,1.0,0.0,0.34933325038759444,-0.3490668458826953,,
1042,0.40449555935891784,-0.37817574099363355,1.0,0.0,2.3145417923305445,-2.2812696152394105,,
1043,-0.24231498130848966,0.37410902743393726,1.0,0.0,-2.5776714280455217,2.630336461122106,,
1044,-0.2762530660621406,0.3939160064417666,1.0,0.0,-2.542420386146838,2.5924165375322152,,
1045,-0.18669687446546446,0.6272319895019531,1.0,0.0,-3.1431246485012028,3.2504930395570026,,
1046,0.11220636233636719,0.8934686372246814,1.0,0.0,-4.750428623351602,4.927505384562256,,
