ind,pt,pf
1,-1.1672560198396507,1.167819574752942
10,0.08507809888324049,-0.08506284457985602
11,0.364666305206544,-0.3645822300435072
12,0.364666305206544,-0.3645822300435072
2,-0.0006620027514846637,0.000662003915460128
3,-0.0006620027514846637,0.000662003915460128
4,-0.0006620027514846637,0.000662003915460128
5,4.970189999238992e-6,-4.970189937482331e-6
6,8.843406737383292,-8.725060314063509
7,2.3531485322111974,-2.3499908937463676
8,2.3531485322111974,-2.3499908937463676
9,0.08507809888324049,-0.08506284457985602
