ind,shunt_bigM
100,1.000000005787363
101,-5.7747963132161434e-9
102,-5.73025109443453e-9
103,1.0000000058514245
104,1.000000005704289
105,-5.72830993866084e-9
106,-5.835183804990853e-9
107,-5.745871022032475e-9
108,1.000000005773125
109,1.0000000057863794
110,-5.788815520401461e-9
111,-5.7613169876170884e-9
112,1.0000000057264873
113,-5.808228405132342e-9
114,-5.81215683024937e-9
115,-5.796245905671783e-9
116,-5.782484772730411e-9
117,-5.7573626672923535e-9
118,-5.769853367359013e-9
119,-5.7175709511275556e-9
120,1.0000000057886385
121,1.0000000060475835
122,-5.653238647088674e-9
123,-5.656115810110468e-9
124,1.0000000057813365
125,-4.971095161362161e-9
126,1.0000000058398602
127,1.0000000057972411
128,-5.769541506820856e-9
129,-5.756620952125736e-9
130,-5.706557528083574e-9
131,-5.647662111034736e-9
132,-5.634667569394688e-9
133,-5.695762131125579e-9
134,1.0000000058542413
135,1.0000000058020053
136,-5.7353384626286955e-9
137,1.0000000058030372
138,1.0000000058770655
139,1.000000005742494
140,-5.755901186746753e-9
141,-5.745388743902971e-9
142,-5.766392367498346e-9
143,1.0000000057937146
144,1.0000000057398748
145,1.0000000058562493
146,1.0000000058398413
147,-5.769666980463131e-9
148,-5.7480602584200516e-9
149,-5.558045402042619e-9
150,1.0000000067844477
151,1.000000005230824
152,1.0000000057629927
153,1.0000000058234453
154,1.0000000057832565
155,1.0000000057004386
156,1.0000000057672314
157,-5.782318347374018e-9
158,-5.811826662523642e-9
159,-5.64932029513849e-9
160,1.000000004784016
161,1.0000000060655958
162,-5.859859705760805e-9
163,1.000000005997203
164,1.0000000059821448
165,1.0000000059072374
166,1.000000005993838
167,-5.775346216283505e-9
168,1.0000000057753473
169,1.000000005803944
170,1.0000000057998115
171,-4.906802600871031e-9
172,1.0000000057178673
173,-5.771107935533611e-9
174,-5.327479846006639e-9
175,-5.758481945114928e-9
176,-5.719475575404665e-9
177,-5.774960404370084e-9
178,-5.774962835497421e-9
179,-5.7740906563747245e-9
180,-5.774063196879773e-9
181,-5.776621583011071e-9
182,1.0000000057753473
183,-5.77563063704669e-9
184,1.000000005786863
185,-5.7754520041821265e-9
186,1.0000000057753473
187,-5.754826743400839e-9
188,-5.776466647093653e-9
189,-5.775626261698758e-9
190,-5.782903999370652e-9
191,-5.8878337084549094e-9
192,-5.776215444201924e-9
193,-5.77913729041732e-9
194,-5.778370046405061e-9
195,-5.782146580202908e-9
196,-5.77528749425364e-9
197,-5.800609731763222e-9
198,1.000000005764426
199,1.0000000058612348
200,-5.7674725197912976e-9
201,-5.8697964350524404e-9
202,-5.778389173096302e-9
203,-5.776246291778403e-9
204,-5.7763146278767e-9
205,-5.775617637490529e-9
206,-5.775896617677914e-9
207,-5.777095646916891e-9
208,1.0000000059297631
209,-5.7763657734414845e-9
210,-5.775960742622403e-9
211,-5.775513550073691e-9
212,-5.775787954133723e-9
213,-5.775544927265492e-9
214,-5.775759187265033e-9
215,-5.775633849075034e-9
216,-5.7761227163540664e-9
217,-5.777039209270158e-9
218,-5.778274899071358e-9
219,-5.776129229934145e-9
220,-5.777979106858648e-9
221,-5.78362144697777e-9
222,-5.627811776181992e-9
223,-5.776217871036536e-9
224,-5.7804770310744825e-9
225,-5.816206384184933e-9
226,-5.780047961385665e-9
227,-5.781259987226812e-9
228,-5.781335730114562e-9
229,-5.77534728461926e-9
230,-5.775347291154975e-9
231,-5.390759501839338e-9
232,-5.410963420085541e-9
233,-5.67335278649551e-9
234,-5.77899642264465e-9
235,-5.779124042917864e-9
236,-5.862426697157464e-9
238,-5.718032745032498e-9
239,-5.71512793291566e-9
240,-5.694716537052675e-9
241,-5.68268195466186e-9
242,-5.740134597973416e-9
243,-5.741765146293987e-9
244,-5.529166764812305e-9
93,-5.871442335307668e-9
94,-5.882282206505782e-9
95,1.0000000057521776
96,-5.7663187039458285e-9
97,1.0000000057770597
99,-5.7558515837304825e-9
