ind,pt,pf
1,-0.713145105980495,0.713355385689605
10,0.06885086396174954,-0.06884087352170991
11,0.2334853172780396,-0.2334508507225087
12,0.2334853172780396,-0.2334508507225087
2,-0.001891864418745503,0.0018918736807323475
3,-0.001891864418745503,0.0018918736807323475
4,-0.001891864418745503,0.0018918736807323475
5,6.222491608462842e-5,-6.222490640715976e-5
6,2.3847203549821856,-2.376114562397744
7,0.017741387511926915,-0.017741207607904534
8,0.017741387511926898,-0.017741207607904534
9,0.06885086396174954,-0.06884087352170991
