ind,pt,pf
1,-2.757679527569067,2.76082918898442
10,0.33633592581994276,-0.3360975279062594
11,0.15013047084508888,-0.1501162201103923
12,0.15013047084508888,-0.1501162201103923
2,-0.010653921609690139,0.010654208465488944
3,-0.010653921609690139,0.010654208465488944
4,-0.010653921609690139,0.010654208465488944
5,-0.00010134317607250642,0.00010134320174326043
6,4.9952657617110185,-4.957505660655595
7,0.46774907544550454,-0.4676243107369855
8,0.46774907544550454,-0.4676243107369855
9,0.33633592581994276,-0.3360975279062594
