ind,pt,pf
1,-3.0295323220728254,3.03333443799788
10,0.3033730969622139,-0.3031791377893843
11,0.30200581095549134,-0.301948146076558
12,0.30200581095549134,-0.301948146076558
2,0.0006615325221896842,-0.0006615312284226535
3,0.0006615325221896842,-0.0006615312284226535
4,0.0006615325221896842,-0.0006615312284226535
5,0.00019531337737472795,-0.00019531328207465798
6,1.8137813779817942,-1.8088030223069842
7,0.16440326584369563,-0.16438785218802626
8,0.16440326584369563,-0.16438785218802626
9,0.3033730969622139,-0.3031791377893843
