ind,pt,pf
1,0.20420206586174447,-0.20418483462373865
10,1.0311173691353188,-1.0288767346604504
11,0.6886626810938079,-0.6883628411753613
12,0.6886626810938079,-0.6883628411753613
2,-0.000661997143289282,0.0006619982777916075
3,-0.000661997143289282,0.0006619982777916075
4,-0.000661997143289282,0.0006619982777916075
5,-0.0001334666672903833,0.00013346671177335182
6,8.303403782295602,-8.199069207183477
7,9.234008422127845,-9.18538514293247
8,9.234008422127845,-9.18538514293247
9,1.0311173691353188,-1.0288767346604504
