ind,va,qb_ac_pos_vio,vm,qb_ac_neg_vio
100,0.016772854499836395,-9.97491435751642e-9,1.0064700629020316,-9.97496751493408e-9
1000,-0.6689739055546858,-9.97494935262757e-9,0.9936386791684277,-9.974932570584478e-9
10001,-0.02036831568799972,-9.974933463914582e-9,1.0999999091698889,-9.974948460429623e-9
10002,-0.09557264675135475,-9.974909430003653e-9,1.044660826387009,-9.974972419660997e-9
10003,-0.09030425563020593,-9.974911470944747e-9,1.0376031238425674,-9.974970388624563e-9
10004,0.1534039639397032,-9.974924266734454e-9,0.9767551502149441,-9.974957639874223e-9
10005,0.15814068760506764,-9.974924335154019e-9,0.9855724397205453,-9.974957571636281e-9
10006,0.013235484626142293,-9.974933943861686e-9,1.0999999917241507,-9.974947981038269e-9
10007,0.015541155841261842,-9.97493391998766e-9,1.0999999959547482,-9.974948004885519e-9
10008,0.589662562275882,-9.974888382963288e-9,1.036640921956086,-9.974993326126747e-9
10009,0.5899117581360871,-9.974888771049902e-9,1.0369869682330186,-9.974992941265165e-9
1001,-0.10808432298381469,-9.975002776792079e-9,1.0406396516810752,-9.974878845586107e-9
10010,0.6787296596122587,-9.974940354035081e-9,0.9909849401801508,-9.974941574766703e-9
10011,0.6895705520000215,-9.974940401131988e-9,0.9899413644679395,-9.974941527674209e-9
10012,0.6868803734718157,-9.974940390821213e-9,0.9902811667910044,-9.974941537984047e-9
10013,0.02096385244446174,-9.974935762823991e-9,1.0999999998662044,-9.974946163848997e-9
10014,0.02863122829187115,-9.974935522880325e-9,1.100000008722622,-9.974946403588974e-9
10015,0.6287936102826439,-9.97511656590471e-9,1.0013698873532035,-9.9747628668857e-9
10016,0.6253213535545518,-9.975116768291797e-9,1.0007076423493315,-9.974762658700755e-9
10017,0.6322010286430819,-9.975116010422698e-9,1.0028342326089705,-9.974763438245758e-9
10018,0.6412301577342336,-9.975115353296682e-9,1.0050460038719486,-9.974764114088905e-9
10019,-0.09682149632950052,-9.97486834252161e-9,1.0154139555306483,-9.975013167814347e-9
10020,-0.09756019283478527,-9.974867899965891e-9,1.0153773255265346,-9.9750136052688e-9
10021,0.16441928311622397,-9.974893161047882e-9,1.0734200757089865,-9.974988586094551e-9
10022,0.1651356357401976,-9.974893742301849e-9,1.0731159411471494,-9.97498800922394e-9
10023,-0.1189206810345304,-9.974928059785228e-9,1.0234848186361956,-9.97495385576899e-9
10024,-0.11700284128786577,-9.974927889013933e-9,1.023900497284599,-9.97495402618674e-9
10025,-0.1512040139454439,-9.974927099943297e-9,1.0092776803891914,-9.97495481356352e-9
10026,-0.15086230451009797,-9.974927138795909e-9,1.009342773405437,-9.97495477479663e-9
10027,0.7788922540297338,-9.974940992621045e-9,1.0069338929790823,-9.974940936210408e-9
10028,0.7028809844475342,-9.97492723268674e-9,0.9981298534209795,-9.97495468111196e-9
10029,-0.12434131477433466,-9.974875955684423e-9,0.9958004059065981,-9.975005637593777e-9
1003,-0.1571295575718514,-9.97503810814961e-9,0.996296015343573,-9.974843061622939e-9
10031,0.9471171481069095,-9.974834836254997e-9,0.9873387250062471,-9.975046201194588e-9
10032,0.9473571807609086,-9.974834853729426e-9,0.9873843120068192,-9.975046184012442e-9
10033,0.9462186736930988,-9.974834798548249e-9,0.9871261495555012,-9.97504623827048e-9
10034,0.8633098828568849,-9.974802672236905e-9,1.0476510702569517,-9.975077746884031e-9
10035,0.8651245357763455,-9.974803271804843e-9,1.0458379542111098,-9.975077160307627e-9
10036,0.8659074890652422,-9.974803963477142e-9,1.046057476568724,-9.975076483553607e-9
10037,0.8348471730137345,-9.974930846261483e-9,0.9482062493735719,-9.974951074405759e-9
10039,0.739163164447489,-9.975016112199718e-9,1.007215353431262,-9.974865363201443e-9
1004,-0.609753552774843,-9.975002873308338e-9,1.001440526616991,-9.974878748109704e-9
10040,0.7227708683408638,-9.975016751723144e-9,1.0036731373635681,-9.97486471590392e-9
10042,0.7272236233055995,-9.97501655914349e-9,1.0049301679969498,-9.974864910831583e-9
10043,0.7255308453339692,-9.975016591348449e-9,1.0045881656116937,-9.974864878234388e-9
10045,0.7003601679739151,-9.974945959506358e-9,0.9880385067059714,-9.974935967332993e-9
10046,0.7000658204626383,-9.974945979343653e-9,0.9877618474294629,-9.974935947479839e-9
10047,0.9900099736521789,-9.974836734614952e-9,1.0015886906530933,-9.975044334309297e-9
10048,0.9902365785068156,-9.974836850039053e-9,1.0015565003230835,-9.975044220780826e-9
10049,-0.5235155299808244,-9.97519029936324e-9,0.9707614578867433,-9.974686567009775e-9
1005,-0.609690010302441,-9.975002629532612e-9,1.001433727157181,-9.974878994307602e-9
10050,-0.5183513731892373,-9.975187909834354e-9,0.97209694726548,-9.97468905407305e-9
10051,-0.4989897915834156,-9.975120892788784e-9,0.9976869925638686,-9.974758414561298e-9
10052,-0.4883161009494046,-9.975117182611948e-9,1.0006845150943415,-9.974762232490146e-9
10053,-0.5251205151958608,-9.975068160012485e-9,0.9912493331185993,-9.97481246432786e-9
10054,-0.5198895397722704,-9.975064469036197e-9,0.99375841797874,-9.974816230279354e-9
10055,-0.46746583869302777,-9.975051340470635e-9,0.9979058301521934,-9.974829607385406e-9
10056,-0.47504456605624984,-9.97505567696959e-9,0.9946764024755628,-9.974825191920208e-9
10057,-0.21783068170997213,-9.974942043221791e-9,1.052769900711071,-9.974939885516832e-9
10058,-0.5427217832824873,-9.975128137349734e-9,0.9835144012132884,-9.974750952984917e-9
10059,-0.5481491227319462,-9.975133814197992e-9,0.9811343438789065,-9.974745099959021e-9
1006,-0.6169426348947092,-9.97500689085904e-9,0.9979933207691392,-9.974874689253092e-9
10060,-0.5497085929836366,-9.975135292344348e-9,0.9805102214853858,-9.974743575055263e-9
10061,-0.5607041351702987,-9.975135931105188e-9,0.9733120212363673,-9.974742915975754e-9
10062,-0.5689043635394104,-9.975142115193125e-9,0.9695702851971979,-9.974736531643689e-9
10063,-0.580018641836215,-9.975148478006066e-9,0.9652438266364786,-9.974729956110675e-9
10064,-0.5598125871017764,-9.975082098775407e-9,0.9850047921652961,-9.974798222186321e-9
