ind,pt,pf
1,4.976367744462986,-4.966134588706063
10,1.1956411183512117,-1.1926284141099106
11,3.4424710997043904,-3.4349787734314665
12,3.4424710997043904,-3.4349787734314665
2,-0.022600856394547814,0.022602144151826833
3,-0.022600856394547814,0.022602144151826833
4,-0.022600856394547814,0.022602144151826833
5,0.0019850469287910188,-0.0019850377243546694
6,3.967360916287923,-3.9435421446235908
7,2.9262938025969447,-2.92141065811311
8,2.9262938025969447,-2.92141065811311
9,1.1956411183512117,-1.1926284141099106
