ind,pt,pf
1,4.247440358914419,-4.23998550351513
10,0.08448981578079982,-0.08447477170413789
11,2.3119985404140144,-2.308619050225072
12,2.3119985404140144,-2.308619050225072
2,-0.0006619958535569399,0.0006619970793406727
3,-0.0006619958535569399,0.0006619970793406727
4,-0.0006619958535569399,0.0006619970793406727
5,0.00020887259587693224,-0.00020887248712627443
6,7.8485482253059144,-7.755331337217147
7,2.973710296810619,-2.968667621073868
8,2.973710296810619,-2.968667621073868
9,0.08448981578079982,-0.08447477170413789
