ind,pt,pf
1,-2.3641567440811553,2.366470870220975
10,0.406888081375247,-0.40653917813847285
11,0.18537845292471175,-0.18535672596811592
12,0.18537845292471175,-0.18535672596811592
2,-0.0016084467155958587,0.0016084534697707194
3,-0.0016084467155958587,0.0016084534697707194
4,-0.0016084467155958587,0.0016084534697707194
5,0.001793861095177529,-0.0017938538537670915
6,2.0263245483002783,-2.020111081574644
7,0.08647486701445467,-0.0864706024521569
8,0.08647486701445467,-0.0864706024521569
9,0.406888081375247,-0.40653917813847285
