ind,shunt_bigM
100,-5.341678880025892e-9
101,-5.443273612176188e-9
102,-5.321555940927315e-9
103,-5.345907918155652e-9
104,-5.436353163150041e-9
105,-5.4701756922416994e-9
106,-5.6215879732037455e-9
107,-5.433060743841148e-9
108,-4.415703187928485e-9
109,-5.259888471282952e-9
110,-5.467748218619111e-9
111,-5.442520712699822e-9
112,-5.4941476788743855e-9
113,-5.541359980464701e-9
114,-5.5219941983648976e-9
115,-5.482452891193812e-9
116,-5.459410366189437e-9
117,-5.441904494246457e-9
118,-5.448741185700622e-9
119,-5.484046947566939e-9
120,-5.3854759397887335e-9
121,1.0000000058212364
122,-5.346471313644341e-9
123,-5.410112700856534e-9
124,-5.395059820435952e-9
125,-4.5794590992641665e-9
126,1.000000005151619
127,1.0000000051034272
128,1.000000005032434
129,-5.52463042488947e-9
130,-5.3996233572399085e-9
131,1.0000000054448925
132,1.0000000054463647
133,-5.475435845314979e-9
134,1.0000000052914126
135,-5.473532060865234e-9
136,-5.51844494522072e-9
137,1.0000000053622389
138,-5.190889280233159e-9
139,-5.298093753427758e-9
140,1.000000005635955
141,-5.347964997311532e-9
142,-5.360532971048242e-9
143,1.0000000054354126
144,-5.089597361362003e-9
145,-5.33449500929258e-9
146,-5.3446815713892126e-9
147,-5.4122694636151735e-9
148,-5.467316085260226e-9
149,1.0000000050427602
150,-2.7324871201465313e-9
151,-5.355809470927862e-9
152,1.0000000054619096
153,1.0000000054706166
154,-5.43555226023032e-9
155,1.000000005409965
156,-5.415183861499475e-9
157,-5.434695449976941e-9
158,-5.737000817260433e-9
159,-5.641873913985148e-9
160,-5.620681013461227e-9
161,1.0000000060612375
162,-5.789046759831169e-9
163,1.0000000059293617
164,1.0000000058475476
165,1.0000000058329257
166,1.0000000057215788
167,-5.4545625083211865e-9
168,1.0000000056278968
169,1.0000000054881226
170,1.0000000054830585
171,-4.329406477472263e-9
172,-4.633062311085221e-9
173,-5.465295051564416e-9
174,1.0000000062826555
175,-5.432759644399106e-9
176,-5.378579979481888e-9
177,-5.46024309144119e-9
178,-5.460227780851786e-9
179,-5.4574999857327965e-9
180,-5.457562997313816e-9
181,-5.456713049494418e-9
182,-5.562124589103027e-9
183,-5.403360080357696e-9
184,1.0000000054545455
185,-5.450021325702219e-9
186,1.0000000054545455
187,1.0000000056713807
188,-5.45129292278779e-9
189,-5.456944774335424e-9
190,-5.51992849728698e-9
191,-5.296538668855336e-9
192,-5.460357806446377e-9
193,-4.871513091358662e-9
194,-4.9316206822495674e-9
195,-5.390776997366223e-9
196,-5.455073907579327e-9
197,-5.868217629943185e-9
198,-5.545109517780787e-9
199,1.0000000054711033
200,-5.443737778545124e-9
201,-5.293177547404314e-9
202,-5.4446693074805125e-9
203,-5.446002027821661e-9
204,-5.447811209565802e-9
205,-5.451039989402685e-9
206,-5.4526801478867155e-9
207,-5.4490980928380076e-9
208,1.0000000047935738
209,-5.458991659209187e-9
210,-5.489878804417995e-9
211,-5.457189078562895e-9
212,-5.490852251855918e-9
213,-5.473992245819122e-9
214,-5.456962361429119e-9
215,-5.454733871317663e-9
216,-5.467528025405935e-9
217,-5.451109658966285e-9
218,-5.773168605542742e-9
219,-5.451658411578499e-9
220,-5.760665711071006e-9
221,-5.467564214052227e-9
222,-5.286741376812158e-9
223,-5.4383891847272e-9
224,-5.442081574855811e-9
225,-5.5441034011401044e-9
226,-5.462670942037924e-9
227,-5.464951904368328e-9
228,-5.464804378710189e-9
229,-5.442234669429253e-9
230,-5.454545527062332e-9
231,-4.9095588295164436e-9
232,-4.93886792065877e-9
233,-5.519558015609754e-9
234,-5.4304467104877e-9
235,-5.431785255505662e-9
236,-5.551427286685065e-9
238,-5.391511209078009e-9
239,-5.3882839114844775e-9
240,-5.2398390687933864e-9
241,-5.354281187304508e-9
242,-5.435213966627064e-9
243,-5.575389057648777e-9
244,-5.365052702003461e-9
93,-5.950713252828737e-9
94,-5.9472260483732215e-9
95,-5.469349911029699e-9
96,-5.4431513530316754e-9
97,-5.148682604660743e-9
99,-5.40705213791231e-9
