ind,qf,qt,tm,ta,pt,pf,tm_neg_vio,tm_pos_vio
1,-0.0008054993703821353,-0.011391945167299578,1.0,0.0,0.13659889737800807,-0.1362092521274902,,
10,-4.249448665043791,4.566073866985224,1.0,0.0,-10.626877747743338,10.67326511813491,,
100,0.03844610178618895,-0.034928792895290925,1.0,0.0,0.4921123550725853,-0.4802514380894961,,
1000,-0.7798997779344505,0.9246496216824218,1.0,0.0,5.458947620295834,-5.428995289107594,,
1001,-0.7322646362871369,0.7023772094644997,1.0,0.0,0.2027464648259019,-0.20221069847716827,,
1002,0.12540883464752994,-0.17660922962510495,1.0,0.0,0.9015612563187079,-0.9001309031511953,,
1003,0.6547341967259055,-0.6927975621965766,1.0,0.0,0.8955901020408485,-0.8950941627975116,,
1004,0.8779356905087193,-0.9477978030110221,1.0,0.0,5.485785028922055,-5.473866053902749,,
1006,0.052158801463876116,-0.09840535681450474,1.0,0.0,-2.7736911531855073,2.7980364361502255,,
1007,0.1236837951305083,-0.12300298238458869,1.0,0.0,-3.448347428504743,3.455616049285689,,
1009,-0.788073976701365,-0.02139554639639047,1.0,0.0,-1.4601309099806656,1.4639494788526497,,
101,-0.09435857350276536,0.08605509000280147,1.0,0.0,-0.3210920300002499,0.3249732993366951,,
1010,-0.35870050983756385,0.19722497990215676,1.0,0.0,4.856897416383656,-4.8190089291867215,,
1013,0.05676162062002308,-0.24730957256192848,1.0,0.0,-2.7398659199703137,2.7464884914945853,,
1014,-0.2759846324544946,0.2789703850329347,1.0,0.0,3.3597077107069966,-3.3468119123135294,,
1015,-0.050177807269294106,-0.17923067700225326,1.0,0.0,-1.0192818496770806,1.0205519659828037,-9.877117765678332e-9,-9.872195218409735e-9
1017,2.999827717101264,-2.8636314508623,1.0,0.0,9.571364896101409,-9.479965643120819,,
1019,4.519072708426659,-4.522595403542329,1.0,0.0,8.151092681959172,-8.113638514250244,,
102,-2.3496367595593486,2.7579402962847626,1.0,0.0,4.694689683101713,-4.5843192638667825,,
1020,0.2743721690075985,-0.2785481092082857,1.0373053745872904,0.0,-0.3710077349094905,0.371079641171798,,
1021,0.17989515280536203,-0.21531118039735864,1.0,0.0,0.3271732477895782,-0.3270000737444663,,
1023,-0.17989515280536544,0.1485434793659943,1.0,0.0,-0.326859863897364,0.3270000737444663,,
1025,-0.0237817515744759,0.02415042447959692,1.0,0.0,0.0809286621047646,-0.08053877423858988,,
1026,-0.03136190553727429,0.03035239275281351,1.0,0.0,-0.010539718435273071,0.010556107788210376,,
1027,0.031361905537265915,-0.03288285326841939,1.0,0.0,0.010587906446540377,-0.010556107788210376,,
1028,-0.25544947285108033,0.2791911368368348,1.0,0.0,-0.9913501132565097,0.9955705100533978,,
1029,-0.3691554274998306,0.4120407774581339,1.0,0.0,-1.3372465161364842,1.3444615625809273,,
103,-0.8146979374984116,-1.4466303575928927,1.0,0.0,-4.152652444125834,4.160282839628052,,
1030,0.041612254556732696,-0.041702683309126506,1.0,0.0,0.052388598444316634,-0.05238415311482425,,
1031,0.043265611939765886,-0.043273401716950745,1.0,0.0,0.07466389311203528,-0.07465626686602614,,
1032,0.10705853378850316,-0.19284268123005233,1.0,0.0,0.13183295734338732,-0.13172068227174405,,
1033,-0.259623547435009,0.08870281352496355,1.0,0.0,-0.2682147627100477,0.26878190647514794,,
1034,-0.0805558752552275,-0.14915437814356236,1.0,0.0,0.08149181392347221,-0.0814337354608653,,
1036,0.03219384526040503,-0.2764385100322531,1.0,0.0,-0.6883210042123246,0.6894519274528015,,
1038,-0.2775334612674237,-0.09963037367462253,1.0,0.0,-1.3491771989814962,1.3793452460320283,,
1039,-0.4170751209454747,0.27003912616491954,1.0,0.0,-0.5400833948597265,0.5429016686985283,,
104,-1.4467864176970222,1.4001854988186122,1.0,0.0,1.1804032019136945,-1.177969547569969,,
1040,-0.5271329966727484,0.24735272005077502,1.0,0.0,-0.5464314251347823,0.5517024556804093,,
1041,0.26176349282280176,-0.3201452479564087,1.0,0.0,0.5487405403930847,-0.5479575440093566,,
1042,0.17688462313557296,-0.34842997355091343,1.0,0.0,0.22581904824028617,-0.22503979221887713,,
1043,-0.43864811595838493,0.2506481983836022,1.0,0.0,-0.7673717018847428,0.7729973362282337,,
1044,-0.35400983403345543,0.13256010172688953,1.0,0.0,-0.5388400463464955,0.5415145891363391,,
1045,-0.5857964170817953,0.32239649615852034,1.0,0.0,-0.793702291158033,0.8027357650751044,,
1046,-0.6480286268946991,0.4685874962879588,1.0,0.0,-0.9874270836251452,0.997385374214447,,
1047,0.13577671069441885,-0.24741089790786175,1.0,0.0,0.42833304043188236,-0.42744563449596495,,
1048,0.27844564434435315,-0.39628433183223444,1.0,0.0,0.5555918955443974,-0.5550111439463695,,
1049,0.18460979451690301,-0.23156160935171113,1.0,0.0,-0.7132286734328825,0.7140862088879332,,
105,-0.278688150979075,0.282756757859356,1.0,0.0,3.5293556686603704,-3.525737355398942,,
1050,0.20262635945488325,-0.2737610785568089,1.0,0.0,0.4074177835776723,-0.4069257044243309,,
1051,-0.021868812282418732,0.0011668150082327097,1.0,0.0,0.05020805954815261,-0.05013504486952932,,
1052,0.009568243587079035,-0.09576379158567311,1.0,0.0,-0.5236960564986075,0.5239745000092052,,
1053,-0.08187140549542551,-0.06370175729467957,1.0,0.0,0.09217638121320876,-0.09213931192845748,,
1054,-0.023357251516908206,0.022087666920321214,1.0,0.0,0.04529596685110416,-0.045169743213596264,,
1055,0.02190395435750003,-0.02331252046084543,1.0,0.0,-0.006652815761656849,0.006679699115100334,,
