ind,pt,pf
1,-1.567294615654986,1.568310979435012
10,0.7615914428281574,-0.7603690832202972
11,0.21193338022127126,-0.2119049828387937
12,0.21193338022127126,-0.2119049828387937
2,-0.03298121438262042,0.03298395678128504
3,-0.03298121438262042,0.03298395678128504
4,-0.03298121438262042,0.03298395678128504
5,0.0011751968190162852,-0.001175193573525557
6,14.49142585493048,-14.173637356430808
7,3.685228220374752,-3.6774837361391186
8,3.685228220374752,-3.6774837361391186
9,0.7615914428281574,-0.7603690832202972
